报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),80138,53452,37640,29049,26649,24141,
营业收入(万元),80138,53452,37640,29049,26649,24141,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),72717,46294,31558,24495,22694,21728,
营业成本(万元),32368,25691,18309,14032,12802,10870,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),5749,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),1020,625,395,256,247,193,
销售费用(万元),30494,14219,9277,6121,5788,5808,
管理费用(万元),2915,5475,3471,3960,3522,4570,
财务费用(万元),-64,18,127,71,122,227,
资产减值损失(万元),234,266,-21,55,213,61,
公允价值变动收益(万元),--,--,--,--,--,--,
投资收益(万元),85,--,--,-5,85,1,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),8025,7484,6082,4549,4040,2414,
营业外收入(万元),63,352,266,557,390,594,
营业外支出(万元),147,134,83,153,71,109,
非流动资产处置损失(万元),--,--,7,50,32,82,
利润总额(万元),7941,7702,6266,4953,4359,2899,
所得税费用(万元),742,845,813,488,580,372,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),7199,6857,5453,4464,3779,2527,
归属于母公司所有者的净利润(万元),7199,6857,5453,4464,3779,2527,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,-1,-0,
基本每股收益,0.31,0.72,0.63,0.55,0.8,0.61,
稀释每股收益,0.31,0.72,0.63,0.55,0.8,0.61,
