报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),77247,59401,46266,39183,29889,20265,
营业收入(万元),77247,59401,46266,39183,29889,20265,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),38734,28156,22196,17971,14137,9495,
营业成本(万元),15143,10060,8346,7432,5943,4198,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),6481,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),1274,1241,896,568,422,339,
销售费用(万元),12095,7220,5297,4174,2816,2034,
管理费用(万元),4247,8794,7699,6264,4303,2911,
财务费用(万元),-1444,322,-343,-11,51,46,
资产减值损失(万元),938,519,301,-455,603,-34,
公允价值变动收益(万元),196,129,--,--,-15,15,
投资收益(万元),2084,482,228,180,232,103,
对联营企业和合营企业的投资收益(万元),-30,-24,-5,-2,--,--,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),44079,35093,24298,21392,15968,10889,
营业外收入(万元),101,16,1860,1004,713,582,
营业外支出(万元),109,76,6,14,45,18,
非流动资产处置损失(万元),--,--,6,2,40,--,
利润总额(万元),44070,35033,26152,22381,16637,11453,
所得税费用(万元),6262,4974,3959,3511,2815,1793,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),37808,30060,22193,18870,13822,9660,
归属于母公司所有者的净利润(万元),37145,29556,21933,18851,13929,9681,
被合并方在合并前实现净利润(万元),--,--,-26,-32,-412,--,
少数股东损益(万元),663,504,260,20,-107,-21,
基本每股收益,0.93,0.8,0.61,0.59,--,--,
稀释每股收益,0.93,0.8,0.61,0.59,--,--,
