报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),35537,33981,31428,27492,25584,7546,194,
营业收入(万元),35537,33981,31428,27492,25584,7546,194,
利息收入(万元),--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,
营业总成本(万元),31741,27978,25441,21954,21152,6688,169,
营业成本(万元),26197,23750,20865,17995,17180,4959,36,
利息支出(万元),--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,
研发费用(万元),1378,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,
营业税金及附加(万元),247,260,241,232,140,59,5,
销售费用(万元),2377,1579,1609,1067,1066,360,18,
管理费用(万元),2017,2612,2589,2641,2115,1281,127,
财务费用(万元),-1075,-469,-25,-36,-9,-25,-11,
资产减值损失(万元),600,245,162,55,661,53,-6,
公允价值变动收益(万元),--,--,--,--,--,--,--,
投资收益(万元),86,269,152,147,89,94,10,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,
营业利润(万元),3935,6364,6140,5685,4520,952,35,
营业外收入(万元),124,50,205,170,1,32,--,
营业外支出(万元),6,6,2,6,2,3,--,
非流动资产处置损失(万元),--,--,0,--,--,2,--,
利润总额(万元),4053,6408,6342,5850,4519,982,35,
所得税费用(万元),474,916,903,836,721,232,-12,
未确认投资损失(万元),--,--,--,--,--,--,--,
净利润(万元),3580,5492,5439,5015,3799,750,47,
归属于母公司所有者的净利润(万元),3580,5492,5439,5015,3799,750,47,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,
基本每股收益,0.18,0.58,0.67,0.69,0.58,0.13,0.04,
稀释每股收益,0.18,0.58,0.67,0.69,0.58,0.13,0.04,
