报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),278247,146490,74301,93160,76451,57308,48793,
营业收入(万元),278247,146490,74301,93160,76451,57308,48793,
利息收入(万元),--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,
营业总成本(万元),183240,86714,65779,88831,72430,55197,47423,
营业成本(万元),152202,74860,57067,78701,63270,46847,40223,
利息支出(万元),--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,
研发费用(万元),4085,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,
营业税金及附加(万元),7433,1854,885,868,775,440,294,
销售费用(万元),2140,1037,793,1085,744,676,631,
管理费用(万元),8446,7092,4665,4741,4854,4850,4135,
财务费用(万元),7932,1481,2318,3426,2769,2124,2011,
资产减值损失(万元),1001,391,51,10,17,259,129,
公允价值变动收益(万元),-74,--,--,--,--,--,--,
投资收益(万元),528,172,--,43,-10,-10,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,
营业利润(万元),95657,60212,8523,4372,4011,2101,1370,
营业外收入(万元),165,0,289,382,437,409,131,
营业外支出(万元),94,439,121,42,229,88,109,
非流动资产处置损失(万元),--,--,35,35,169,37,87,
利润总额(万元),95728,59772,8691,4712,4219,2421,1392,
所得税费用(万元),25312,14832,2034,1873,1201,859,403,
未确认投资损失(万元),--,--,--,--,--,--,--,
净利润(万元),70416,44940,6657,2839,3017,1562,989,
归属于母公司所有者的净利润(万元),70763,44940,6657,2839,3017,1562,996,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,
少数股东损益(万元),-347,--,--,--,--,--,-7,
基本每股收益,3.69,3.91,0.74,0.32,0.34,0.17,0.11,
稀释每股收益,3.68,3.91,0.74,0.32,0.34,0.17,0.11,
