报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),97993,94266,82251,42188,20103,17488,
营业收入(万元),97993,94266,82251,42188,20103,17488,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),92561,82028,65361,35954,19235,16391,
营业成本(万元),73163,66244,51262,25762,12596,11481,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),2946,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),557,597,717,379,152,114,
销售费用(万元),7654,6704,7715,5987,2739,2181,
管理费用(万元),3687,5522,4575,2304,1817,1826,
财务费用(万元),3360,2386,1026,773,792,776,
资产减值损失(万元),1195,577,66,748,1138,14,
公允价值变动收益(万元),--,--,--,--,--,--,
投资收益(万元),1507,193,1,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,
汇兑收益(万元),--,-23,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),6997,13403,16890,6235,868,1097,
营业外收入(万元),95,176,289,342,64,65,
营业外支出(万元),248,54,126,26,0,165,
非流动资产处置损失(万元),--,--,3,4,0,32,
利润总额(万元),6844,13525,17053,6550,932,997,
所得税费用(万元),814,1921,2589,963,131,120,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),6030,11604,14464,5587,801,876,
归属于母公司所有者的净利润(万元),6075,11604,14464,5587,813,893,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,
少数股东损益(万元),-45,--,--,--,-12,-16,
基本每股收益,0.48,1.17,1.54,0.76,0.13,--,
稀释每股收益,0.48,1.17,1.54,0.76,0.13,--,
