报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
营业总收入(万元),111966,118994,147864,115084,140172,132695,120510,97694,85322,71380,61576,50873,45615,
营业收入(万元),111966,118994,147864,115084,140172,132695,120510,97694,85322,71380,61576,50873,45615,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),418933,115366,99991,81221,136052,128553,115315,92636,80356,66340,56993,47981,45089,
营业成本(万元),92047,86632,74497,65952,87050,84138,79417,66896,57294,47207,40501,32923,31299,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),6564,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),1289,1419,2015,58,1113,1143,922,637,702,717,630,503,326,
销售费用(万元),1441,1450,1335,381,33036,27247,20700,13439,14136,11218,8628,7526,6155,
管理费用(万元),11893,14380,11407,9942,8651,9322,8198,6337,5093,4184,3764,4041,5643,
财务费用(万元),26880,6745,3829,3383,4975,4841,4830,5064,2789,2634,2958,2198,1436,
资产减值损失(万元),278819,4741,6908,1505,1228,1863,1248,262,342,381,512,789,229,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),-181,-19,304,332,-95,-147,-679,-505,131,-9,-90,889,838,
对联营企业和合营企业的投资收益(万元),--,--,--,--,-155,-681,-679,-505,109,-48,-90,-34,-54,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),-298992,9452,48177,34195,4025,3995,4515,4553,5097,5030,4493,3780,1364,
营业外收入(万元),128573,62,6040,1887,524,422,111,231,217,248,124,465,65,
营业外支出(万元),9150,1741,99,165,153,165,16,29,112,148,179,37,38,
非流动资产处置损失(万元),--,--,--,14,14,114,1,2,2,14,7,--,12,
利润总额(万元),-179568,7774,54118,35917,4396,4252,4610,4754,5202,5130,4438,4208,1392,
所得税费用(万元),-5332,1772,7448,5950,1360,1051,1052,1290,1150,1079,785,676,298,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),-174236,6002,46670,29967,3036,3201,3558,3464,4051,4051,3653,3533,1094,
归属于母公司所有者的净利润(万元),-174133,5505,46532,30061,2886,3275,3636,3575,4176,4070,3719,3582,1158,
被合并方在合并前实现净利润(万元),--,--,--,--,--,199,--,--,--,--,--,--,--,
少数股东损益(万元),-103,496,139,-95,150,-74,-78,-111,-124,-19,-66,-50,-64,
基本每股收益,-2.27,0.04,0.61,0.5,0.1,0.11,0.13,0.12,0.22,0.21,0.19,0.24,0.08,
稀释每股收益,-2.27,0.04,0.61,0.5,0.1,0.11,0.13,0.12,0.22,0.21,0.19,0.24,0.08,
