报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),28588,25375,18832,15422,15894,8761,
营业收入(万元),28588,25375,18832,15422,15894,8761,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),24903,18868,13027,11585,9608,5283,
营业成本(万元),17049,13246,9345,7521,7338,3933,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),1334,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),270,238,198,180,169,88,
销售费用(万元),2242,1470,969,589,314,140,
管理费用(万元),3986,3752,2528,3079,1748,1077,
财务费用(万元),-54,90,-35,-5,3,2,
资产减值损失(万元),77,72,22,221,34,44,
公允价值变动收益(万元),--,--,--,--,--,--,
投资收益(万元),454,416,348,217,76,81,
对联营企业和合营企业的投资收益(万元),88,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),4371,6970,6153,4053,6363,3559,
营业外收入(万元),72,243,173,256,180,95,
营业外支出(万元),23,6,78,40,2,16,
非流动资产处置损失(万元),--,--,66,24,--,--,
利润总额(万元),4419,7207,6248,4269,6541,3638,
所得税费用(万元),869,1181,891,745,934,520,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),3549,6026,5356,3524,5607,3117,
归属于母公司所有者的净利润(万元),4431,6421,5405,3536,5607,3117,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,
少数股东损益(万元),-881,-395,-48,-12,--,--,
基本每股收益,0.51,0.98,0.83,0.59,0.93,0.91,
稀释每股收益,0.51,0.98,0.83,0.59,0.93,0.91,
