报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
营业总收入(万元),675957,647445,423299,31034,19503,11083,13545,113566,136476,126905,133877,57347,58139,
营业收入(万元),675957,647445,423299,31034,19503,11083,13545,113566,136476,126905,133877,57347,58139,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),705937,627794,411967,35454,26904,15636,21548,104208,128086,120079,125995,61800,88631,
营业成本(万元),611662,585514,390429,23464,12160,9376,11440,73316,93942,96469,103854,46910,47402,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),12445,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),2128,2659,1896,1845,1928,322,334,7374,13687,5850,5294,181,173,
销售费用(万元),4457,3409,1729,2588,1982,636,1222,8004,7056,7126,7508,5853,8444,
管理费用(万元),15124,27260,13905,4462,4361,3556,4914,12198,10673,9293,7023,5258,6749,
财务费用(万元),10842,7055,2713,2977,5579,1917,3412,1447,759,1658,2906,6255,5382,
资产减值损失(万元),49279,1897,1296,118,893,-171,226,1868,1969,-318,-589,-2657,20481,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,679,602,
投资收益(万元),355,577,7488,19280,--,2694,388,8452,--,23,-2091,3447,-82,
对联营企业和合营企业的投资收益(万元),188,-60,-4,--,--,707,-1877,--,--,--,0,1674,-66,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),-21238,21660,18820,14860,-7400,-1860,-7616,17810,8390,6848,5791,-327,-29972,
营业外收入(万元),51,189,1865,45,1270,1296,1067,4656,3277,15298,13611,7897,502,
营业外支出(万元),111,600,71,476,873,848,124,94,102,2650,2303,999,7444,
非流动资产处置损失(万元),--,--,26,6,--,--,16,2,6,2112,4,2,152,
利润总额(万元),-21298,21249,20613,14429,-7003,-1412,-6672,22372,11565,19496,17099,6571,-36914,
所得税费用(万元),5417,2555,2321,439,126,152,321,3876,3489,4074,1333,194,1,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),-26716,18694,18291,13990,-7129,-1564,-6994,18496,8076,15422,15767,6377,-36915,
归属于母公司所有者的净利润(万元),-26716,18671,18375,15482,-3957,732,-3950,13969,2668,11516,13003,6367,-36725,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,23,-84,-1492,-3172,-2296,-3044,4526,5408,3906,2764,11,-190,
基本每股收益,-0.43,0.3,0.37,0.44,-0.11,0.02,-0.11,0.4,0.08,0.33,0.37,0.18,-1.04,
稀释每股收益,-0.43,0.3,0.37,0.44,-0.11,0.02,-0.11,0.4,0.08,0.33,0.37,0.18,-1.04,
