报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),133207,162438,134916,145239,83931,69271,67293,62840,
营业收入(万元),133207,162438,134916,145239,83931,69271,67293,62840,
利息收入(万元),--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,
营业总成本(万元),137726,175988,166296,128588,74054,60871,60394,56268,
营业成本(万元),126656,147740,133002,119980,68532,56775,56170,52717,
利息支出(万元),--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,
研发费用(万元),3938,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,
营业税金及附加(万元),465,458,932,969,631,550,855,963,
销售费用(万元),2126,2105,3097,2287,1880,1343,1157,1003,
管理费用(万元),4764,7691,9080,2873,2260,1664,1520,1656,
财务费用(万元),4575,3867,1552,290,67,82,8,-7,
资产减值损失(万元),-4798,14127,18634,2187,683,456,684,-64,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,
投资收益(万元),6422,-468,227,0,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,0,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,
营业利润(万元),1988,-14018,-31153,16651,9877,8400,6899,6571,
营业外收入(万元),281,126,444,148,384,486,0,0,
营业外支出(万元),499,2043,37,3,4,21,1,3,
非流动资产处置损失(万元),--,--,6,0,1,1,1,3,
利润总额(万元),1771,-15935,-30747,16797,10257,8865,6898,6568,
所得税费用(万元),-305,-2193,-4116,2144,1303,1123,865,778,
未确认投资损失(万元),--,--,--,--,--,--,--,--,
净利润(万元),2076,-13741,-26631,14653,8954,7742,6033,5790,
归属于母公司所有者的净利润(万元),2028,-13741,-26583,14719,8954,7742,6033,5790,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,
少数股东损益(万元),48,-1,-48,-66,--,--,--,--,
基本每股收益,0.05,-0.36,-0.69,0.38,1.72,1.61,1.26,1.21,
稀释每股收益,0.05,-0.36,-0.69,0.38,1.72,1.61,1.26,1.21,
