报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),33879,37723,39397,32163,31372,27253,19280,9682,
营业收入(万元),33879,37723,39397,32163,31372,27253,19280,9682,
利息收入(万元),--,0,--,--,--,--,--,--,
已赚保费(万元),--,0,--,--,--,--,--,--,
手续费及佣金收入(万元),--,0,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,
营业总成本(万元),34296,34147,34484,26874,25420,22467,15671,7900,
营业成本(万元),26101,26388,27153,20198,19666,17351,11929,5770,
利息支出(万元),--,0,--,--,--,--,--,--,
手续费及佣金支出(万元),--,0,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,
研发费用(万元),1584,--,--,--,--,--,--,--,
退保金(万元),--,0,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,0,--,--,--,--,--,--,
保单红利支出(万元),--,0,--,--,--,--,--,--,
分保费用(万元),--,0,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,
营业税金及附加(万元),259,318,222,221,242,204,161,81,
销售费用(万元),1982,2371,2941,2698,2372,1982,1784,767,
管理费用(万元),2112,3845,3264,2896,2353,2268,1511,1065,
财务费用(万元),400,260,284,277,256,163,44,-4,
资产减值损失(万元),1858,967,619,584,532,500,241,221,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,
投资收益(万元),441,460,35,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,
营业利润(万元),570,4660,4948,5289,5952,4786,3609,1782,
营业外收入(万元),473,733,1330,1756,1797,1259,120,76,
营业外支出(万元),39,3,0,35,16,33,21,6,
非流动资产处置损失(万元),--,--,--,18,--,4,--,--,
利润总额(万元),1005,5389,6278,7009,7733,6012,3707,1852,
所得税费用(万元),51,773,972,1082,1162,832,608,282,
未确认投资损失(万元),--,--,--,--,--,--,--,--,
净利润(万元),954,4617,5306,5928,6571,5180,3100,1569,
归属于母公司所有者的净利润(万元),1026,4493,5281,5950,6586,5180,3100,1569,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,
少数股东损益(万元),-72,123,25,-22,-15,--,--,--,
基本每股收益,0.05,0.22,0.83,0.99,1.1,0.86,0.69,--,
稀释每股收益,0.05,0.22,0.83,0.99,1.1,0.86,0.69,--,
