报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
营业总收入(万元),21753,15136,35641,34658,74073,63204,61702,44709,55063,60251,50177,44658,39943,
营业收入(万元),21753,15136,35641,34658,74073,63204,61702,44709,55063,60251,50177,44658,39943,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),152705,60886,31578,57113,72249,62395,61293,44849,53886,60850,53199,39854,34956,
营业成本(万元),21163,14590,12766,33643,52949,54679,53881,39597,48035,53939,44806,38788,34362,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),55999,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),206,238,298,33,190,269,149,184,175,240,139,103,75,
销售费用(万元),2693,3850,3163,3254,4946,2746,3018,2074,1968,2669,2478,2754,1662,
管理费用(万元),13864,18091,14518,13879,12852,3117,2872,2927,2941,2609,2520,2300,2863,
财务费用(万元),1706,3711,836,1217,1170,1293,1333,25,504,696,1234,540,977,
资产减值损失(万元),57074,20406,-3,5087,143,292,41,42,262,698,2022,-4631,-4983,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),228,33969,13,1377,156,10,183,356,-119,0,-3265,193,215,
对联营企业和合营企业的投资收益(万元),--,--,--,--,44,--,--,--,--,0,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),-130683,-10615,4075,-21079,1981,819,591,216,1058,-599,-6287,4996,5202,
营业外收入(万元),1490,847,3610,1324,275,149,351,214,138,284,57,1685,55,
营业外支出(万元),348,359,4,736,5,37,7,174,35,8,3528,2,46,
非流动资产处置损失(万元),--,--,4,210,--,--,--,--,--,4,--,--,--,
利润总额(万元),-129541,-10127,7680,-20490,2250,931,934,256,1161,-324,-9758,6679,5211,
所得税费用(万元),1299,6861,3306,-996,1265,590,472,-363,685,92,4,370,-0,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),-130840,-16987,4375,-19494,985,341,462,618,476,-415,-9762,6309,5211,
归属于母公司所有者的净利润(万元),-130840,-16894,4605,-19338,985,341,462,370,306,-633,-9794,6232,5220,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,-93,-231,-156,--,--,--,249,171,218,32,77,-9,
基本每股收益,-1.7,-0.21,0.06,-0.25,0.02,0.01,0.02,0.02,0.01,-0.03,-0.41,0.34,0.37,
稀释每股收益,-1.7,-0.21,0.06,-0.25,0.02,0.01,0.02,0.02,0.01,-0.03,-0.41,0.34,0.37,
