报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),177461,173963,146524,127515,120299,96485,
营业收入(万元),177461,173963,146524,127515,120299,96485,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),164756,153749,128548,116048,112449,91701,
营业成本(万元),145099,137940,117498,102796,102021,84444,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),7458,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),1259,677,539,701,467,76,
销售费用(万元),3197,2865,2590,2689,2373,1759,
管理费用(万元),6732,8752,8040,8338,5327,3890,
财务费用(万元),-392,3031,-589,954,1677,1178,
资产减值损失(万元),1404,484,470,571,583,354,
公允价值变动收益(万元),-18,--,--,--,--,--,
投资收益(万元),567,--,--,--,0,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),13377,20408,17976,11466,7850,4784,
营业外收入(万元),852,637,607,259,143,83,
营业外支出(万元),313,31,3,68,40,171,
非流动资产处置损失(万元),--,--,--,30,--,52,
利润总额(万元),13916,21013,18580,11658,7953,4696,
所得税费用(万元),3054,5015,3907,2799,2048,1191,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),10862,15998,14673,8858,5905,3505,
归属于母公司所有者的净利润(万元),10862,15998,14673,8709,5669,3527,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,
少数股东损益(万元),--,--,--,149,236,-22,
基本每股收益,0.57,1.56,1.54,0.96,--,--,
稀释每股收益,0.57,1.56,1.54,0.96,--,--,
