报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,
营业总收入(万元),120232,106813,100102,106016,127570,
营业收入(万元),120232,106813,100102,106016,127570,
利息收入(万元),--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,
营业总成本(万元),108109,93881,87086,94103,110746,
营业成本(万元),95123,82079,73841,84951,101433,
利息支出(万元),--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,
研发费用(万元),4482,4086,--,--,--,
退保金(万元),--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,
分保费用(万元),--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,
营业税金及附加(万元),727,802,582,315,461,
销售费用(万元),3987,3688,3199,3495,3378,
管理费用(万元),3648,2947,8692,5443,5412,
财务费用(万元),-6,49,-177,-286,-89,
资产减值损失(万元),149,228,949,185,151,
公允价值变动收益(万元),--,--,--,--,--,
投资收益(万元),--,--,--,948,-555,
对联营企业和合营企业的投资收益(万元),--,--,--,144,-555,
汇兑收益(万元),--,--,--,--,--,
期货损益(万元),--,--,--,--,--,
托管收益(万元),--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,
营业利润(万元),12353,13069,13016,12860,16269,
营业外收入(万元),361,280,308,236,128,
营业外支出(万元),172,159,96,131,45,
非流动资产处置损失(万元),--,--,58,86,38,
利润总额(万元),12542,13191,13229,12965,16353,
所得税费用(万元),1971,2173,1455,1654,2558,
未确认投资损失(万元),--,--,--,--,--,
净利润(万元),10571,11018,11774,11312,13794,
归属于母公司所有者的净利润(万元),10432,10948,11635,6692,7292,
被合并方在合并前实现净利润(万元),--,--,--,--,--,
少数股东损益(万元),139,70,138,4619,6502,
基本每股收益,0.28,0.29,0.36,--,--,
稀释每股收益,0.28,0.29,0.36,--,--,
