报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),39701,38183,34613,28050,25965,27318,21882,
营业收入(万元),39701,38183,34613,28050,25965,27318,21882,
利息收入(万元),--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,
营业总成本(万元),38341,35265,31987,26212,24825,26002,20381,
营业成本(万元),24521,23655,22182,17165,16806,16208,11969,
利息支出(万元),--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,
研发费用(万元),1389,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,
营业税金及附加(万元),306,303,256,176,126,231,848,
销售费用(万元),5746,4739,4404,3624,3872,4290,3098,
管理费用(万元),4519,4663,3516,4021,3670,4924,3875,
财务费用(万元),300,348,546,430,94,31,362,
资产减值损失(万元),1560,1556,1082,797,257,316,228,
公允价值变动收益(万元),89,--,--,--,--,--,--,
投资收益(万元),66,-12,-41,-58,155,123,-0,
对联营企业和合营企业的投资收益(万元),-56,-12,-49,-33,155,123,-0,
汇兑收益(万元),--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,
营业利润(万元),2508,3595,2585,1780,1294,1439,1501,
营业外收入(万元),1426,492,973,966,1381,1660,736,
营业外支出(万元),37,12,18,1,3,34,47,
非流动资产处置损失(万元),--,--,1,0,0,1,0,
利润总额(万元),3897,4074,3540,2746,2672,3064,2190,
所得税费用(万元),593,684,375,410,428,409,445,
未确认投资损失(万元),--,--,--,--,--,--,--,
净利润(万元),3303,3390,3166,2336,2244,2655,1745,
归属于母公司所有者的净利润(万元),3463,3399,3154,2333,2245,2654,1703,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,
少数股东损益(万元),-160,-8,12,2,-1,1,42,
基本每股收益,0.24,0.27,0.29,0.21,0.2,0.24,--,
稀释每股收益,0.24,0.27,0.29,0.21,0.2,0.24,--,
