报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
营业总收入(万元),203990,168755,85425,59270,58887,49619,35617,23286,15091,9898,
营业收入(万元),203990,168755,85425,59270,58887,49619,35617,23286,15091,9898,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),160985,136079,76629,53887,46073,38275,28402,19300,12802,8321,
营业成本(万元),104684,86600,49239,36470,34117,28246,20039,12440,8143,4843,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,
研发费用(万元),11688,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),2282,1821,1068,558,547,474,392,236,134,107,
销售费用(万元),30159,25230,10931,7990,6568,6008,5031,4244,2871,2216,
管理费用(万元),10653,21363,12495,7381,5561,4282,3239,2205,1574,1040,
财务费用(万元),122,-121,31,-155,-1205,-1032,-540,38,72,52,
资产减值损失(万元),1396,1186,2866,1643,485,297,241,137,9,64,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,
投资收益(万元),7609,2940,-65,2532,1147,374,--,--,--,--,
对联营企业和合营企业的投资收益(万元),1399,321,706,1559,367,-15,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,
营业利润(万元),58503,40573,8731,7915,13961,11718,7216,3986,2289,1576,
营业外收入(万元),742,504,3702,2680,2480,2314,1817,1566,936,383,
营业外支出(万元),1574,407,742,199,321,205,52,64,64,42,
非流动资产处置损失(万元),--,--,30,5,46,30,--,-154,--,25,
利润总额(万元),57671,40670,11691,10396,16120,13827,8981,5487,3160,1917,
所得税费用(万元),8078,6592,2096,1488,1734,2007,930,-42,27,288,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,
净利润(万元),49593,34078,9595,8908,14386,11820,8052,5529,3134,1629,
归属于母公司所有者的净利润(万元),49806,34814,8761,8227,13608,11642,8052,5529,3138,1629,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,595,
少数股东损益(万元),-213,-736,834,681,778,178,--,--,-4,--,
基本每股收益,1.17,1.48,0.48,0.46,0.76,1.29,1.61,1.23,1.26,1.58,
稀释每股收益,1.17,1.48,0.48,0.46,0.76,1.29,1.61,1.23,1.26,1.58,
