报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,
营业总收入(万元),2531662,2313738,1799085,1568210,1609363,1442598,1224015,1154697,1024233,711242,716828,642341,465360,347394,
营业收入(万元),2531662,2313738,1799085,1568210,1609363,1442598,1224015,1154697,1024233,711242,716828,642341,465360,347394,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,0,0,--,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,0,0,--,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,0,0,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,0,0,--,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,0,0,--,0,
营业总成本(万元),2497098,2280443,1734131,1510818,1562996,1373586,1146958,1078374,971048,681231,701115,595832,435907,328938,
营业成本(万元),2190293,1999853,1485940,1309585,1378648,1226207,1006802,939252,872153,599804,619040,551438,407493,311577,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,0,0,--,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,0,0,--,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,0,0,--,0,
研发费用(万元),101418,--,--,--,--,--,--,--,--,--,0,0,--,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,0,0,--,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,0,0,--,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,0,0,--,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,0,0,--,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,0,0,--,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,0,0,--,0,
营业税金及附加(万元),10733,10679,13839,7820,5749,2288,1124,934,627,1777,2182,698,410,319,
销售费用(万元),67089,70918,52772,42744,40630,39552,39110,44673,28397,23925,15574,15781,9733,5948,
管理费用(万元),71695,160325,140383,117735,101988,90430,78848,69380,49562,39758,17741,20205,14111,8221,
财务费用(万元),47928,33011,30562,27867,20804,13572,18697,21870,19119,14268,18477,6761,4093,2630,
资产减值损失(万元),7942,5656,10635,5066,15177,1536,2376,2264,1190,1699,28102,949,67,242,
公允价值变动收益(万元),--,--,--,--,--,--,--,-0,7,-11,11,-361,--,0,
投资收益(万元),-414,8189,3474,1583,-1296,1363,984,21727,-59,-40,-695,0,--,0,
对联营企业和合营企业的投资收益(万元),-288,1271,1328,-384,180,122,341,260,-7,0,0,0,--,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,0,0,--,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,0,0,--,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,0,0,--,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,0,0,--,0,
营业利润(万元),68831,67646,68428,58975,45071,70375,78041,98050,53133,29960,15029,46148,29453,18456,
营业外收入(万元),2494,1060,19885,19690,14318,17808,13997,9018,10619,2933,3824,1200,606,6,
营业外支出(万元),2715,5227,2671,1209,1287,440,335,481,468,67,780,39,49,146,
非流动资产处置损失(万元),--,--,283,293,260,130,127,371,47,32,173,24,34,65,
利润总额(万元),68610,63479,85643,77455,58101,87743,91703,106586,63285,32827,18074,47309,30009,18317,
所得税费用(万元),6112,8325,11999,8241,9856,12677,14183,12696,6288,4292,-2371,7318,4392,1766,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,0,0,--,0,
净利润(万元),62499,55153,73644,69214,48245,75066,77520,93890,56997,28534,20444,39991,25617,16550,
归属于母公司所有者的净利润(万元),62404,54794,73729,71172,49836,75495,77684,95520,57829,28614,22735,39653,25336,16376,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,-26,--,--,0,0,--,--,0,
少数股东损益(万元),94,360,-85,-1957,-1590,-429,-164,-1630,-832,-80,-2291,338,281,174,
基本每股收益,0.23,0.2,0.29,0.28,0.19,0.29,0.3,0.68,0.41,0.2,0.16,0.61,0.4,0.26,
稀释每股收益,0.23,0.2,0.29,0.28,0.19,0.29,0.3,0.67,0.41,0.2,0.16,0.57,0.4,0.26,
