报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),30660,28384,22782,23954,21429,21632,
营业收入(万元),30660,28384,22782,23954,21429,21632,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),26099,23951,18188,19076,17779,17998,
营业成本(万元),22384,19988,14861,15108,14154,14474,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),967,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),233,332,194,209,170,166,
销售费用(万元),1317,1146,1095,1257,1010,994,
管理费用(万元),1392,1977,2001,2248,2091,1883,
财务费用(万元),-287,237,-76,29,263,318,
资产减值损失(万元),94,270,113,224,92,163,
公允价值变动收益(万元),--,--,--,--,--,--,
投资收益(万元),493,7,4,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),5461,4566,4598,4878,3650,3635,
营业外收入(万元),7,452,306,44,311,73,
营业外支出(万元),10,3,5,6,228,37,
非流动资产处置损失(万元),--,--,--,--,3,--,
利润总额(万元),5458,5016,4899,4916,3732,3671,
所得税费用(万元),790,707,680,688,565,543,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),4668,4309,4219,4228,3168,3127,
归属于母公司所有者的净利润(万元),4668,4309,4219,4228,3168,3127,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,
基本每股收益,0.46,0.87,0.88,0.88,0.66,0.65,
稀释每股收益,0.46,0.87,0.88,0.88,0.66,0.65,
