报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),303671,255847,198229,150099,78419,32137,25822,26691,21067,19378,18232,
营业收入(万元),303671,255847,198229,150099,78419,32137,25822,26691,21067,19378,18232,
利息收入(万元),--,--,--,--,--,--,0,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,0,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,0,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),418389,234506,180564,133169,72497,30577,23722,22768,17781,17344,16796,
营业成本(万元),243087,194508,147544,110544,62304,25762,20194,19117,14890,14450,14156,
利息支出(万元),--,--,--,--,--,--,0,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,0,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),16094,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,0,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,0,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,0,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,0,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,0,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),814,729,828,493,358,65,112,129,118,79,51,
销售费用(万元),8520,3931,3501,3262,2363,1315,1083,957,783,772,708,
管理费用(万元),20027,26716,24536,17020,6831,3049,2213,1994,1910,1695,1569,
财务费用(万元),1864,1508,608,362,356,11,77,385,137,200,204,
资产减值损失(万元),127983,7113,3549,1488,286,374,44,186,-57,148,107,
公允价值变动收益(万元),--,--,--,--,--,--,0,--,--,--,--,
投资收益(万元),240,8,--,74,--,--,0,--,--,--,--,
对联营企业和合营企业的投资收益(万元),240,--,--,--,--,--,0,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,0,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),-113955,20560,17665,17004,5922,1559,2100,3923,3286,2034,1437,
营业外收入(万元),563,5659,1295,1803,617,655,362,474,99,210,90,
营业外支出(万元),165,37,94,11,98,11,41,29,26,149,0,
非流动资产处置损失(万元),--,--,41,8,--,--,1,2,8,137,--,
利润总额(万元),-113557,26182,18867,18796,6442,2203,2420,4368,3358,2095,1527,
所得税费用(万元),2447,3323,2070,2053,870,292,329,609,519,287,287,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),-116003,22859,16796,16743,5571,1911,2091,3759,2839,1808,1239,
归属于母公司所有者的净利润(万元),-115801,22560,16796,16743,5571,1911,2091,3759,2833,1810,1243,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,0,--,-94,62,-56,
少数股东损益(万元),-202,299,--,--,--,--,0,--,6,-2,-4,
基本每股收益,-0.91,0.18,0.13,0.61,0.29,0.18,0.33,0.75,0.6,0.48,0.48,
稀释每股收益,-0.91,0.18,0.13,0.61,0.29,0.18,0.33,0.75,0.6,0.48,0.48,
