报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),68596,56440,44471,38676,37432,31630,
营业收入(万元),68596,56440,44471,38676,37432,31630,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),60750,47732,36022,31989,29841,23904,
营业成本(万元),49039,37568,26222,21452,18882,15613,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),1924,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),427,430,495,194,248,277,
销售费用(万元),2280,1831,1652,1637,1321,1267,
管理费用(万元),5235,6320,5705,6743,7420,6037,
财务费用(万元),707,1006,1004,1371,1405,1130,
资产减值损失(万元),1139,577,944,593,565,-421,
公允价值变动收益(万元),--,--,--,--,--,--,
投资收益(万元),663,--,0,0,0,-8,
对联营企业和合营企业的投资收益(万元),-261,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),8641,8973,8449,6687,7590,7718,
营业外收入(万元),2,18,173,335,112,165,
营业外支出(万元),17,1,26,20,35,13,
非流动资产处置损失(万元),--,--,2,9,19,13,
利润总额(万元),8626,8990,8597,7002,7667,7871,
所得税费用(万元),1273,1293,1267,1222,1371,1423,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),7353,7697,7330,5780,6296,6448,
归属于母公司所有者的净利润(万元),7353,7697,7330,5780,6296,6448,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,
基本每股收益,0.52,0.69,0.7,0.57,0.62,0.68,
稀释每股收益,0.52,0.69,0.7,0.57,0.62,0.68,
