报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,
营业总收入(万元),202751,171112,155809,158517,150903,
营业收入(万元),202751,171112,155809,158517,150903,
利息收入(万元),--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,
营业总成本(万元),180157,144671,128816,136954,128654,
营业成本(万元),139124,113068,100257,105895,100941,
利息支出(万元),--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,
研发费用(万元),4974,4541,3837,3439,--,
退保金(万元),--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,
分保费用(万元),--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,
营业税金及附加(万元),2224,1185,1009,690,1182,
销售费用(万元),11287,8850,7530,7826,6907,
管理费用(万元),18052,16524,13461,13375,16299,
财务费用(万元),4057,672,2459,5492,3323,
资产减值损失(万元),439,-169,262,238,2,
公允价值变动收益(万元),74,3226,4890,-6045,-4389,
投资收益(万元),241,-2079,-3458,1417,2132,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,
期货损益(万元),--,--,--,--,--,
托管收益(万元),--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,
营业利润(万元),27759,28349,28429,16932,19992,
营业外收入(万元),124,36,967,1925,3262,
营业外支出(万元),245,157,37,44,72,
非流动资产处置损失(万元),--,--,--,--,27,
利润总额(万元),27638,28229,29360,18813,23182,
所得税费用(万元),5007,4898,4548,3553,3935,
未确认投资损失(万元),--,--,--,--,--,
净利润(万元),22631,23331,24812,15260,19247,
归属于母公司所有者的净利润(万元),22778,23373,24813,15698,19843,
被合并方在合并前实现净利润(万元),--,568,-395,-35,--,
少数股东损益(万元),-147,-43,-2,-438,-596,
基本每股收益,0.61,0.62,0.64,--,--,
稀释每股收益,0.61,0.62,0.64,--,--,
