报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,
营业总收入(万元),75964,66827,100974,84327,73086,44467,34365,24811,35906,49350,34195,25747,19054,15779,14674,
营业收入(万元),75964,66827,100974,84327,73086,44467,34365,24811,35906,49350,34195,25747,19054,15779,14674,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),94119,106983,95379,78922,70555,47669,35200,29265,33686,48926,25703,19624,14342,11971,10800,
营业成本(万元),65479,53485,72072,59267,51956,36720,28268,20647,22181,35951,22010,16625,12204,9959,9231,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),513,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),312,405,980,2776,1858,814,965,791,1208,671,292,87,123,86,51,
销售费用(万元),3289,4430,4658,4496,4180,2251,1262,1762,2335,2411,1806,1010,608,551,452,
管理费用(万元),8290,8558,8150,7673,6290,4244,3509,4778,5131,1955,1134,985,698,645,534,
财务费用(万元),15892,9900,5818,4376,2736,2357,334,293,921,1064,227,736,637,606,531,
资产减值损失(万元),345,30205,3701,334,3535,1283,861,994,1910,6875,234,181,72,125,1,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,
投资收益(万元),2969,-322,-81,--,41,--,--,--,--,--,--,0,0,--,38,
对联营企业和合营企业的投资收益(万元),2347,-322,-81,--,--,--,--,--,--,--,--,0,0,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),-15026,-40468,5514,5405,2572,-3202,-835,-4455,2220,423,8491,6123,4713,3808,3912,
营业外收入(万元),175,95,3727,429,194,5004,1963,531,1545,463,341,500,92,0,--,
营业外支出(万元),6107,317,261,1440,243,73,1082,1089,305,15721,82,54,20,11,2,
非流动资产处置损失(万元),--,--,43,25,21,2,17,13,19,105,7,0,20,11,0,
利润总额(万元),-20959,-40690,8981,4394,2523,1729,46,-5013,3461,-14835,8751,6569,4784,3797,3909,
所得税费用(万元),1817,-397,2206,690,261,177,464,-538,2033,301,71,128,77,74,567,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),-22776,-40292,6774,3704,2262,1552,-419,-4475,1428,-15136,8680,6441,4707,3724,3342,
归属于母公司所有者的净利润(万元),-25540,-40450,3344,1025,461,1587,-396,-4468,1448,-15123,8677,6441,4704,3727,3347,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),2764,158,3431,2679,1801,-35,-23,-7,-20,-13,3,-0,3,-3,-5,
基本每股收益,-1.39,-2.2,0.18,0.06,0.03,0.11,-0.03,-0.3,0.1,-1,1.03,1.01,0.84,0.67,0.6,
稀释每股收益,-1.39,-2.2,0.18,0.06,0.03,0.11,-0.03,-0.3,0.1,-1,1.03,1.01,0.84,0.67,0.6,
