报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),72092,59166,50425,45417,42726,38655,
营业收入(万元),72092,59166,50425,45417,42726,38655,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),65317,52652,43011,38803,37288,34752,
营业成本(万元),56204,43963,35566,32972,31809,29279,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),2990,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),492,472,498,465,319,213,
销售费用(万元),3206,2766,2443,2280,2237,1876,
管理费用(万元),2206,4379,4095,3148,2524,2390,
财务费用(万元),-266,722,1,-333,269,562,
资产减值损失(万元),484,349,409,271,130,432,
公允价值变动收益(万元),-218,218,--,--,--,--,
投资收益(万元),868,234,-1,123,29,-32,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),7758,7199,7413,6738,5467,3870,
营业外收入(万元),158,466,465,290,439,450,
营业外支出(万元),47,6,28,89,10,37,
非流动资产处置损失(万元),--,--,10,45,--,32,
利润总额(万元),7869,7659,7851,6939,5897,4284,
所得税费用(万元),913,1115,1099,969,958,615,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),6956,6545,6751,5969,4939,3668,
归属于母公司所有者的净利润(万元),6956,6545,6751,5969,4939,3668,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,
基本每股收益,0.83,0.91,1.02,0.9,0.75,0.56,
稀释每股收益,0.83,0.91,1.02,0.9,0.75,0.56,
