报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),21260,16906,15042,13624,6029,2109,
营业收入(万元),21260,16906,15042,13624,6029,2109,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),11389,8365,9160,9696,6682,4019,
营业成本(万元),4335,3765,4823,4680,2999,1652,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),2468,1721,1276,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),129,109,173,125,--,--,
销售费用(万元),293,167,135,309,161,112,
管理费用(万元),3998,2590,2352,3989,3177,1841,
财务费用(万元),220,-18,60,300,233,266,
资产减值损失(万元),-54,30,341,293,113,148,
公允价值变动收益(万元),--,--,--,--,--,--,
投资收益(万元),37,7,63,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),13712,12828,5950,3928,-652,-1909,
营业外收入(万元),336,448,838,756,1924,1233,
营业外支出(万元),13,0,12,--,--,1,
非流动资产处置损失(万元),--,--,--,--,--,--,
利润总额(万元),14034,13276,6776,4684,1271,-678,
所得税费用(万元),1984,2236,1091,4,--,--,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),12050,11040,5684,4680,1271,-678,
归属于母公司所有者的净利润(万元),12050,11040,5684,4680,1271,-678,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,
基本每股收益,0.33,0.31,0.16,0.17,0.06,-0.03,
稀释每股收益,0.33,0.31,0.16,0.17,0.06,-0.03,
