报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),39014,23253,17789,14784,14061,9614,
营业收入(万元),39014,23253,17789,14784,14061,9614,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),32625,17571,13044,10603,10017,6779,
营业成本(万元),26850,14021,9202,8083,7024,4784,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),1283,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),453,465,482,166,156,16,
销售费用(万元),268,128,88,72,74,39,
管理费用(万元),1473,2089,1882,1450,1289,934,
财务费用(万元),1507,716,1139,953,1345,799,
资产减值损失(万元),791,152,251,-121,129,208,
公允价值变动收益(万元),--,--,--,--,--,--,
投资收益(万元),104,175,19,28,24,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),7783,7080,4764,4208,4068,2834,
营业外收入(万元),170,52,1923,279,24,257,
营业外支出(万元),3,1,2,7,26,0,
非流动资产处置损失(万元),--,--,2,0,4,--,
利润总额(万元),7949,7131,6685,4480,4066,3091,
所得税费用(万元),1545,1742,1662,1014,752,478,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),6405,5389,5023,3466,3314,2613,
归属于母公司所有者的净利润(万元),6044,5069,4619,3282,3185,2566,
被合并方在合并前实现净利润(万元),--,--,--,--,-70,--,
少数股东损益(万元),360,320,404,184,130,47,
基本每股收益,0.38,0.57,0.58,0.5,--,--,
稀释每股收益,0.38,0.57,--,--,--,--,
