报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,
营业总收入(万元),700117,555419,442270,204306,92447,
营业收入(万元),700117,555419,442270,204306,92447,
利息收入(万元),--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,
营业总成本(万元),666257,517871,413460,203606,95376,
营业成本(万元),502341,394792,308725,149343,70121,
利息支出(万元),--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,
研发费用(万元),3412,1677,1184,--,--,
退保金(万元),--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,
分保费用(万元),--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,
营业税金及附加(万元),3215,3101,1489,576,238,
销售费用(万元),146071,107538,91777,49746,23436,
管理费用(万元),11347,10166,9977,3884,1662,
财务费用(万元),-910,-68,118,-21,-106,
资产减值损失(万元),782,667,189,77,25,
公允价值变动收益(万元),--,--,--,--,--,
投资收益(万元),569,580,187,75,148,
对联营企业和合营企业的投资收益(万元),-1,-10,0,--,--,
汇兑收益(万元),--,--,--,--,--,
期货损益(万元),--,--,--,--,--,
托管收益(万元),--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,
营业利润(万元),39785,40726,31610,776,-2780,
营业外收入(万元),535,304,380,780,1384,
营业外支出(万元),136,398,406,9,21,
非流动资产处置损失(万元),--,--,--,1,--,
利润总额(万元),40183,40633,31584,1547,-1417,
所得税费用(万元),9797,10431,7934,649,-131,
未确认投资损失(万元),--,--,--,--,--,
净利润(万元),30386,30202,23650,897,-1286,
归属于母公司所有者的净利润(万元),30386,30202,23650,897,-1286,
被合并方在合并前实现净利润(万元),--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,
基本每股收益,0.84,0.84,0.67,0.03,--,
稀释每股收益,0.84,0.84,0.67,0.03,--,
