报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),1017585,899871,855087,743893,620891,503523,291336,
营业收入(万元),1017585,899871,855087,743893,620891,503523,291336,
利息收入(万元),--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,
营业总成本(万元),1047109,845061,786194,662405,557574,451348,257479,
营业成本(万元),352834,337091,307130,258145,216006,180376,103328,
利息支出(万元),--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,
营业税金及附加(万元),7801,8301,8796,9046,7385,4589,2592,
销售费用(万元),603244,435487,404527,339376,280645,230558,130658,
管理费用(万元),50418,38929,39166,33402,25753,21937,15419,
财务费用(万元),5247,1658,163,-3423,6210,4682,1884,
资产减值损失(万元),27450,23596,26412,25858,21575,9206,3598,
公允价值变动收益(万元),948,--,--,--,--,--,--,
投资收益(万元),903,6068,-100,--,--,--,--,
对联营企业和合营企业的投资收益(万元),2183,1843,-110,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,
营业利润(万元),-15168,73749,68793,81488,63318,52176,33857,
营业外收入(万元),478,401,8247,6504,5230,3175,1343,
营业外支出(万元),1332,1127,168,76,110,12,75,
非流动资产处置损失(万元),--,--,104,26,82,8,13,
利润总额(万元),-16022,73023,76872,87917,68438,55339,35125,
所得税费用(万元),3897,19279,19645,22077,17317,14002,9169,
未确认投资损失(万元),--,--,--,--,--,--,--,
净利润(万元),-19918,53744,57227,65840,51121,41337,25956,
归属于母公司所有者的净利润(万元),-15951,49853,53196,61525,50345,40730,25991,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,
少数股东损益(万元),-3967,3891,4030,4315,776,608,-35,
基本每股收益,-0.29,0.98,1.08,1.23,1.27,1.14,0.75,
稀释每股收益,-0.29,0.98,1.08,1.23,1.27,1.14,0.75,
