报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
营业总收入(万元),276100,273376,193291,251633,294961,251980,161860,221478,149996,112823,91249,50246,35561,
营业收入(万元),276100,273376,193291,251633,294961,251980,161860,221478,149996,112823,91249,50246,35561,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,
营业总成本(万元),327142,287157,286116,247430,288512,256224,160165,169215,113958,86627,72863,38081,26547,
营业成本(万元),216253,207871,160278,172369,206196,191402,103734,134341,87678,67639,55387,27153,20476,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,
研发费用(万元),15660,--,--,--,--,--,--,--,--,--,--,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,
营业税金及附加(万元),3440,3270,2514,1800,1672,2665,1873,1766,1181,950,600,468,269,
销售费用(万元),9610,12280,13583,11008,9550,12682,8085,5269,3274,1811,1446,896,661,
管理费用(万元),28803,47838,54488,48771,54422,39826,34547,23580,19505,14986,11361,7554,4359,
财务费用(万元),6951,5623,8315,9782,9461,5989,6395,4467,483,408,795,7,1047,
资产减值损失(万元),46425,10275,46937,3699,7212,3659,5530,-208,1837,833,3275,2002,-264,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,
投资收益(万元),8600,16880,14712,11209,4411,370,12024,-86,--,--,--,0,-144,
对联营企业和合营企业的投资收益(万元),472,764,-1133,-425,--,28,80,-86,--,--,--,0,0,
汇兑收益(万元),107,--,--,--,--,--,--,--,--,--,--,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,
营业利润(万元),-36589,6578,-78113,15412,10859,-3874,13719,52177,36038,26196,18387,12166,8870,
营业外收入(万元),332,635,10388,9726,11401,12393,7235,4974,8107,7552,5971,3368,1389,
营业外支出(万元),544,541,3310,521,872,749,259,908,351,445,170,197,60,
非流动资产处置损失(万元),--,--,2048,100,63,187,--,359,30,376,37,39,0,
利润总额(万元),-36800,6671,-71035,24616,21388,7770,20695,56243,43794,33302,24188,15337,10198,
所得税费用(万元),-2873,-965,7648,4917,2377,-4775,-399,10270,6373,3817,1780,1961,1416,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,
净利润(万元),-33927,7637,-78684,19699,19011,12545,21095,45974,37421,29485,22407,13376,8783,
归属于母公司所有者的净利润(万元),-31286,9205,-77139,20959,19215,12613,20722,45543,37296,29476,22407,13376,8898,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-2641,-1568,-1544,-1260,-204,-68,373,431,125,9,--,0,-115,
基本每股收益,-0.33,0.1,-0.92,0.27,0.26,0.17,0.28,0.61,0.5,0.62,0.79,0.94,0.77,
稀释每股收益,-0.33,0.1,-0.91,0.27,0.26,0.17,0.28,0.61,0.5,0.62,0.79,0.94,0.77,
