报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),71008,77461,87840,64894,63883,60350,54764,50261,46543,35761,28211,
营业收入(万元),71008,77461,87840,64894,63883,60350,54764,50261,46543,35761,28211,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),73683,71618,79366,56730,56972,52331,46696,42861,39693,30880,24503,
营业成本(万元),62576,62427,72031,50689,47596,45806,41164,37665,34733,26162,20929,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),1978,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),772,803,639,354,307,289,252,275,220,201,114,
销售费用(万元),2611,2521,2332,2380,2838,2230,1599,1385,1549,1108,840,
管理费用(万元),5156,6392,5755,5225,5438,4421,4299,2904,2717,2636,1831,
财务费用(万元),-464,-748,-1631,-1703,-392,-605,-762,495,430,622,810,
资产减值损失(万元),1053,223,239,-215,1186,189,143,138,44,150,-21,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),3431,8560,5310,4687,3115,1035,475,495,475,431,493,
对联营企业和合营企业的投资收益(万元),1096,5201,4761,4550,2987,961,456,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),1450,14941,13784,12851,10026,9054,8543,7894,7324,5312,4201,
营业外收入(万元),92,123,769,687,567,730,610,718,274,294,93,
营业外支出(万元),3,10,131,16,83,31,142,2,2,1,5,
非流动资产处置损失(万元),--,--,0,--,1,--,--,--,--,--,--,
利润总额(万元),1538,15054,14422,13522,10510,9753,9012,8610,7596,5605,4288,
所得税费用(万元),817,1549,1569,1003,1049,749,353,739,310,298,100,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),721,13504,12853,12519,9460,9003,8659,7871,7287,5308,4188,
归属于母公司所有者的净利润(万元),727,13504,12841,12530,9460,9003,8659,7871,7287,5308,4188,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-7,0,11,-11,--,--,--,--,--,--,--,
基本每股收益,0.03,0.48,0.45,0.5,0.49,0.51,0.88,1.35,1.29,0.94,0.74,
稀释每股收益,0.03,0.48,0.45,0.5,0.49,0.51,0.88,1.35,1.29,0.94,0.74,
