报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
营业总收入(万元),100459,78668,70239,67150,65847,58216,64098,58971,41649,30230,
营业收入(万元),100459,78668,70239,67150,65847,58216,64098,58971,41649,30230,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),85496,68739,62075,59496,56945,51128,53318,48075,33597,25495,
营业成本(万元),53063,41935,36853,34812,34658,29302,33694,31589,20851,14814,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,
研发费用(万元),2442,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),1425,1462,993,736,648,622,626,569,349,124,
销售费用(万元),17856,13863,13272,12940,12669,13401,11895,10577,7483,6573,
管理费用(万元),6847,8609,8866,8500,7969,7120,5653,4033,3447,2941,
财务费用(万元),0,2,82,281,-364,-455,218,509,148,135,
资产减值损失(万元),3864,2869,2009,2227,1365,1137,1233,799,1320,909,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,
投资收益(万元),31,12,-0,4,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),-19,-14,-12,--,--,--,--,--,--,--,
汇兑收益(万元),--,10,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,
营业利润(万元),15714,10499,8164,7658,8902,7087,10780,10896,8051,4734,
营业外收入(万元),27,99,903,543,580,489,492,345,383,162,
营业外支出(万元),469,373,91,120,375,101,124,142,68,71,
非流动资产处置损失(万元),--,--,8,--,0,2,4,3,3,3,
利润总额(万元),15272,10225,8976,8081,9107,7475,11148,11098,8366,4825,
所得税费用(万元),3585,2497,2144,2024,1042,928,1598,1674,1121,767,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,
净利润(万元),11687,7728,6832,6057,8064,6547,9550,9424,7245,4058,
归属于母公司所有者的净利润(万元),11298,7529,6294,6125,8168,6547,9550,9424,7245,4058,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),389,199,539,-68,-103,--,--,--,--,--,
基本每股收益,0.32,0.21,0.18,0.17,0.35,0.33,1.13,1.27,0.98,0.6,
稀释每股收益,0.32,0.21,0.18,0.17,0.35,0.33,1.13,1.27,0.98,0.6,
