报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,
营业总收入(万元),236337,218336,127919,150487,203603,201266,154778,191067,134355,56926,54399,56909,53922,50367,
营业收入(万元),236337,218336,127919,150487,203603,201266,154778,191067,134355,56926,54399,56746,53613,50141,
利息收入(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,0,
营业总成本(万元),226079,207862,118834,145625,198452,197634,153016,187176,131930,55269,51246,51212,47775,45934,
营业成本(万元),179411,166734,93882,123114,173987,173546,140956,173306,120320,46905,43921,42557,39607,38268,
利息支出(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,0,
研发费用(万元),8466,--,--,--,--,--,--,--,0,0,--,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,0,
营业税金及附加(万元),1748,2029,1454,839,705,589,425,507,357,283,240,210,295,176,
销售费用(万元),11102,11616,9898,9916,11763,11207,6518,6429,5706,4199,3076,3303,3202,2839,
管理费用(万元),21025,25898,13148,11559,11370,11191,4868,6439,5356,4201,3454,4867,4449,4679,
财务费用(万元),-848,-117,-772,-398,176,960,244,385,-117,-337,532,256,193,-1,
资产减值损失(万元),5175,1702,1224,595,451,141,4,110,307,17,24,19,28,-28,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,0,
投资收益(万元),2320,21,--,15,-61,-312,-0,-189,-66,-24,1,0,0,0,
对联营企业和合营企业的投资收益(万元),121,--,--,--,-61,--,-0,--,0,0,--,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,0,
营业利润(万元),13970,11943,9085,4876,5090,3321,1762,3701,2359,1634,3155,5697,6147,4433,
营业外收入(万元),572,1697,1289,1871,4005,4341,272,477,272,603,200,519,21,0,
营业外支出(万元),53,513,148,13,76,120,23,276,30,5,98,80,148,80,
非流动资产处置损失(万元),--,--,61,10,72,111,2,272,0,0,78,54,12,7,
利润总额(万元),14489,13127,10227,6734,9020,7541,2012,3902,2601,2232,3257,6135,6020,4354,
所得税费用(万元),2054,2203,1450,755,966,1139,628,595,410,130,472,997,836,605,
未确认投资损失(万元),--,--,--,--,--,--,--,--,0,0,--,0,0,0,
净利润(万元),12435,10924,8777,5979,8053,6403,1384,3307,2191,2102,2785,5139,5185,3749,
归属于母公司所有者的净利润(万元),12368,10848,8397,5486,7289,4852,1212,3249,2164,2112,2785,4995,5017,3651,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,-8,--,0,0,--,0,0,0,
少数股东损益(万元),67,76,380,492,764,1550,172,58,28,-10,1,143,168,98,
基本每股收益,0.23,0.21,0.2,0.13,0.18,0.2,0.06,0.16,0.11,0.11,0.16,0.34,0.34,0.25,
稀释每股收益,0.23,0.21,0.2,0.13,0.18,0.2,0.06,0.16,0.11,0.11,0.16,0.34,0.34,0.25,
