报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),39809,36456,36727,33223,28764,24137,
营业收入(万元),39809,36456,36727,33223,28764,24137,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),25991,23973,26294,24118,22580,19496,
营业成本(万元),16698,15827,15854,13549,11302,9603,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),90,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),497,413,352,179,124,87,
销售费用(万元),1149,967,767,572,412,288,
管理费用(万元),4842,3813,3849,3493,4514,4103,
财务费用(万元),2713,3119,5262,6309,6247,5385,
资产减值损失(万元),3,-166,211,16,-20,30,
公允价值变动收益(万元),--,--,--,--,--,--,
投资收益(万元),267,38,39,81,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),14571,12788,10261,9147,6184,4641,
营业外收入(万元),15,9,1400,1828,2617,1427,
营业外支出(万元),191,7,11,43,221,31,
非流动资产处置损失(万元),--,--,--,--,217,25,
利润总额(万元),14396,12789,11651,10932,8581,6037,
所得税费用(万元),4125,3525,3254,2883,1975,1353,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),10271,9264,8397,8050,6606,4684,
归属于母公司所有者的净利润(万元),10271,9264,8397,8013,6407,4658,
被合并方在合并前实现净利润(万元),--,--,--,--,797,72,
少数股东损益(万元),--,--,--,37,199,26,
基本每股收益,0.45,0.51,0.46,0.54,0.56,0.47,
稀释每股收益,0.45,0.51,0.46,0.54,0.56,0.47,
