报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),121256,103144,92036,84027,79258,70618,55344,
营业收入(万元),121256,103144,92036,84027,79258,70618,55344,
利息收入(万元),--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,
营业总成本(万元),113101,96055,82125,74797,68760,63196,49924,
营业成本(万元),54258,45944,37640,33378,32533,30602,25434,
利息支出(万元),--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,
研发费用(万元),2635,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,
营业税金及附加(万元),729,915,961,852,802,691,430,
销售费用(万元),49037,42007,37311,34897,29975,27220,20063,
管理费用(万元),5642,7096,5664,5041,4819,4167,3711,
财务费用(万元),-1213,-146,356,223,-23,45,36,
资产减值损失(万元),2013,238,192,405,654,471,250,
公允价值变动收益(万元),--,--,--,--,--,--,--,
投资收益(万元),257,236,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,
营业利润(万元),10016,9032,9912,9230,10498,7422,5419,
营业外收入(万元),98,65,823,277,122,104,3,
营业外支出(万元),68,41,174,46,11,23,8,
非流动资产处置损失(万元),--,--,20,8,8,2,--,
利润总额(万元),10047,9056,10560,9462,10609,7502,5415,
所得税费用(万元),1708,2169,2649,2371,2712,1891,1471,
未确认投资损失(万元),--,--,--,--,--,--,--,
净利润(万元),8339,6887,7912,7091,7897,5612,3944,
归属于母公司所有者的净利润(万元),8339,6887,7912,7091,7897,5612,3944,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,
基本每股收益,0.63,0.77,1.05,0.95,1.05,0.75,--,
稀释每股收益,0.63,0.77,1.05,0.95,1.05,0.75,--,
