报告日期,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
营业总收入(万元),1284396,1027369,917737,842853,875208,
营业收入(万元),1284396,1027369,917737,842853,875208,
利息收入(万元),0,--,--,--,--,
已赚保费(万元),0,--,--,--,--,
手续费及佣金收入(万元),0,--,--,--,--,
房地产销售收入(万元),0,--,--,--,--,
其他业务收入(万元),0,--,--,--,--,
营业总成本(万元),1205971,974521,866692,787941,828689,
营业成本(万元),960612,758346,662843,620494,667249,
利息支出(万元),0,--,--,--,--,
手续费及佣金支出(万元),0,--,--,--,--,
房地产销售成本(万元),0,--,--,--,--,
研发费用(万元),0,--,--,--,--,
退保金(万元),0,--,--,--,--,
赔付支出净额(万元),0,--,--,--,--,
提取保险合同准备金净额(万元),0,--,--,--,--,
保单红利支出(万元),0,--,--,--,--,
分保费用(万元),0,--,--,--,--,
其他业务成本(万元),0,--,--,--,--,
营业税金及附加(万元),16013,13519,11098,7896,6737,
销售费用(万元),109076,87550,77225,70614,81554,
管理费用(万元),105281,95741,89335,76482,68394,
财务费用(万元),15512,18816,25001,11432,4735,
资产减值损失(万元),-524,549,1190,1022,20,
公允价值变动收益(万元),0,--,--,--,--,
投资收益(万元),17223,8509,1684,6756,-124,
对联营企业和合营企业的投资收益(万元),-358,261,-374,154,385,
汇兑收益(万元),0,--,--,--,--,
期货损益(万元),0,--,--,--,--,
托管收益(万元),0,--,--,--,--,
补贴收入(万元),0,--,--,--,--,
其他业务利润(万元),0,--,--,--,--,
营业利润(万元),95648,61357,52730,61668,46396,
营业外收入(万元),4324,3659,4538,1351,2130,
营业外支出(万元),279,920,1096,1587,2016,
非流动资产处置损失(万元),216,885,631,1432,1116,
利润总额(万元),99693,64097,56172,61432,46509,
所得税费用(万元),21212,13408,12969,15092,12347,
未确认投资损失(万元),0,--,--,--,--,
净利润(万元),78481,50689,43203,46340,34162,
归属于母公司所有者的净利润(万元),61485,40432,35653,35482,27534,
被合并方在合并前实现净利润(万元),835,--,--,--,--,
少数股东损益(万元),16996,10257,7550,10858,6628,
基本每股收益,0.56,0.37,0.32,0.32,0.25,
稀释每股收益,0.56,0.37,0.32,0.32,0.25,
