报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),35513,29464,26411,24980,26014,19442,
营业收入(万元),35513,29464,26411,24980,26014,19442,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),30072,23725,21500,22000,22781,16990,
营业成本(万元),24930,19105,17731,18862,19921,14792,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),1389,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),153,153,139,172,116,132,
销售费用(万元),542,462,309,295,250,218,
管理费用(万元),3086,3751,3422,2893,2046,1660,
财务费用(万元),-329,202,-133,-61,275,98,
资产减值损失(万元),301,52,31,-161,174,91,
公允价值变动收益(万元),--,--,--,--,--,--,
投资收益(万元),784,47,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),6506,5928,4911,2980,3233,2452,
营业外收入(万元),3,292,312,523,122,178,
营业外支出(万元),14,3,45,11,43,84,
非流动资产处置损失(万元),--,--,19,10,34,65,
利润总额(万元),6495,6217,5178,3491,3311,2546,
所得税费用(万元),1013,926,920,738,717,559,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),5482,5290,4258,2753,2594,1987,
归属于母公司所有者的净利润(万元),5482,5290,4258,2753,2594,1987,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,
基本每股收益,0.81,0.91,0.83,0.54,0.51,0.39,
稀释每股收益,0.81,0.91,0.83,0.54,0.51,0.39,
