报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),39796,43665,40527,41857,37630,32859,26569,
营业收入(万元),39796,43665,40527,41857,37630,32859,26569,
利息收入(万元),--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,
营业总成本(万元),36585,39471,35956,37179,33893,29085,22856,
营业成本(万元),30607,31951,30375,31730,28089,23866,19139,
利息支出(万元),--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,
研发费用(万元),1109,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,
营业税金及附加(万元),301,415,345,280,275,193,162,
销售费用(万元),2846,3295,2572,2282,1869,1434,1092,
管理费用(万元),2305,3086,3193,3311,3261,2563,1849,
财务费用(万元),-760,657,-485,-413,411,788,581,
资产减值损失(万元),177,67,-45,-10,-11,241,33,
公允价值变动收益(万元),--,--,--,--,--,--,--,
投资收益(万元),459,460,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,
营业利润(万元),3771,4769,4570,4678,3737,3774,3713,
营业外收入(万元),112,292,142,388,64,58,54,
营业外支出(万元),100,12,2,5,7,43,52,
非流动资产处置损失(万元),--,--,0,--,7,7,38,
利润总额(万元),3782,5049,4711,5061,3794,3789,3716,
所得税费用(万元),585,709,703,784,509,550,535,
未确认投资损失(万元),--,--,--,--,--,--,--,
净利润(万元),3197,4340,4008,4277,3285,3239,3180,
归属于母公司所有者的净利润(万元),3197,4340,4008,4277,3285,3239,3180,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,
基本每股收益,0.4,0.59,0.67,0.71,0.55,--,--,
稀释每股收益,0.4,0.59,0.67,0.71,0.55,--,--,
