报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),53472,46017,42020,37478,34138,30984,
营业收入(万元),53472,46017,42020,37478,34138,30984,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),43006,37158,35577,31787,29407,26535,
营业成本(万元),31191,26314,24926,22433,20285,18478,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),2279,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),649,603,519,384,303,349,
销售费用(万元),6022,5916,5631,5361,5211,4851,
管理费用(万元),2249,3753,3558,3123,3015,2153,
财务费用(万元),-87,-101,241,300,170,331,
资产减值损失(万元),703,675,702,187,423,374,
公允价值变动收益(万元),--,--,--,--,--,--,
投资收益(万元),1194,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),12268,9553,6443,5691,4731,4449,
营业外收入(万元),65,100,353,248,153,41,
营业外支出(万元),12,23,17,7,13,11,
非流动资产处置损失(万元),--,--,1,2,--,--,
利润总额(万元),12321,9631,6779,5932,4871,4479,
所得税费用(万元),1654,1404,934,829,630,622,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),10667,8226,5845,5102,4241,3856,
归属于母公司所有者的净利润(万元),10667,8226,5845,5103,4241,3847,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,
少数股东损益(万元),--,--,--,-1,0,9,
基本每股收益,0.51,0.7,0.54,0.51,0.42,--,
稀释每股收益,0.51,0.7,0.54,0.51,0.42,--,
