报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),129720,123922,110074,103243,94991,87781,77399,64902,
营业收入(万元),129720,123922,110074,103243,94991,87781,77399,64902,
利息收入(万元),--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,
营业总成本(万元),123487,110923,97570,91560,84865,78930,69307,58674,
营业成本(万元),88403,79880,69269,66054,64945,61313,53298,46004,
利息支出(万元),--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,
研发费用(万元),956,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,
营业税金及附加(万元),810,1092,1048,775,583,502,464,337,
销售费用(万元),24741,23164,21204,19723,14613,12925,11891,9391,
管理费用(万元),7604,6494,5864,5249,4459,3900,3289,2619,
财务费用(万元),673,47,-61,-412,227,247,375,346,
资产减值损失(万元),300,246,246,171,38,44,-11,-24,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,
投资收益(万元),117,47,328,601,--,--,--,12,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,
营业利润(万元),6776,14262,12832,12284,10126,8851,8092,6241,
营业外收入(万元),36,198,854,831,241,295,215,132,
营业外支出(万元),1463,432,673,896,339,243,161,150,
非流动资产处置损失(万元),--,--,558,812,286,210,132,37,
利润总额(万元),5348,14028,13013,12220,10028,8904,8147,6222,
所得税费用(万元),815,1631,2421,2632,2149,1873,1617,1046,
未确认投资损失(万元),--,--,--,--,--,--,--,--,
净利润(万元),4533,12397,10592,9588,7880,7031,6529,5176,
归属于母公司所有者的净利润(万元),4220,12077,10609,9606,7906,6973,6443,5106,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,
少数股东损益(万元),313,321,-17,-18,-26,58,86,71,
基本每股收益,0.27,0.77,0.67,0.61,0.65,0.59,0.55,0.43,
稀释每股收益,0.27,0.77,0.67,0.61,0.65,0.59,0.55,0.43,
