报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,
营业总收入(万元),310955,260115,200822,224151,227455,201788,225355,202785,125775,109185,93794,46846,34490,30795,29300,
营业收入(万元),310955,260115,200822,224151,227455,201788,225355,202785,125775,109185,93794,46846,34490,30795,29300,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
营业总成本(万元),304706,256247,240727,209392,211275,179933,176703,160527,97509,88048,77078,36649,29152,27009,25526,
营业成本(万元),121100,103162,99045,94219,95851,74294,85323,83400,57617,53356,48124,24929,21006,19625,19100,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
研发费用(万元),5337,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
营业税金及附加(万元),3895,3322,2385,2693,2100,3091,3183,2538,1657,1110,696,404,320,237,193,
销售费用(万元),115854,91432,76480,70661,75605,64506,47330,35810,20783,19275,16894,7200,4342,4039,3295,
管理费用(万元),39073,39543,28553,30381,30556,34662,34743,31240,16440,13011,10672,3880,3445,2907,2743,
财务费用(万元),2196,2776,3539,2533,1653,-1501,-1232,1152,-644,637,763,-79,7,108,138,
资产减值损失(万元),17252,16011,30725,8905,5511,4881,7355,6387,1657,659,-71,314,33,93,58,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
投资收益(万元),365,227,-113,1864,1,--,11,--,--,--,--,224,208,114,0,
对联营企业和合营企业的投资收益(万元),8,69,-271,-278,--,--,--,--,--,--,--,0,--,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
营业利润(万元),12271,4196,-40018,16623,16181,21855,48663,42258,28266,21137,16716,10421,5546,3899,3774,
营业外收入(万元),1277,954,2071,2085,4778,1995,995,1427,1248,1060,600,219,88,129,63,
营业外支出(万元),690,1484,233,1087,429,416,138,383,149,89,726,545,247,9,65,
非流动资产处置损失(万元),--,--,24,843,19,25,30,62,21,14,9,0,--,0,0,
利润总额(万元),12858,3666,-38179,17621,20531,23434,49521,43301,29365,22108,16590,10096,5388,4020,3772,
所得税费用(万元),7765,623,538,7619,7114,7495,2625,7356,5103,3610,4283,1803,1172,1059,1088,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
净利润(万元),5093,3043,-38717,10002,13417,15939,46896,35946,24263,18498,12306,8293,4216,2960,2683,
归属于母公司所有者的净利润(万元),5184,2593,-38670,10002,13406,16074,47765,36832,24286,18498,12290,8293,4216,2960,2683,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-91,450,-47,--,11,-135,-869,-886,-23,--,16,0,--,0,0,
基本每股收益,0.04,0.02,-0.33,0.09,0.23,0.27,0.81,0.63,0.83,0.74,0.64,1.04,0.59,0.49,0.45,
稀释每股收益,0.04,0.02,-0.33,0.09,0.23,0.27,0.8,0.61,0.81,0.73,0.64,1.04,0.59,0.49,0.45,
