报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,
营业总收入(万元),65318,54493,81351,69059,75128,
营业收入(万元),65318,54493,81351,69059,75128,
利息收入(万元),--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,
营业总成本(万元),44841,35333,47790,42558,50660,
营业成本(万元),38587,30400,42985,34824,42215,
利息支出(万元),--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,
研发费用(万元),1623,1148,843,--,--,
退保金(万元),--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,
分保费用(万元),--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,
营业税金及附加(万元),987,1009,1110,573,890,
销售费用(万元),1014,839,1088,1030,907,
管理费用(万元),2305,2369,2692,3568,3217,
财务费用(万元),18,487,1335,1224,1681,
资产减值损失(万元),309,-918,-2264,1340,1749,
公允价值变动收益(万元),--,--,--,--,--,
投资收益(万元),799,196,7,--,13,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,
期货损益(万元),--,--,--,--,--,
托管收益(万元),--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,
营业利润(万元),22875,21293,33488,26501,24481,
营业外收入(万元),7,36,98,4666,182,
营业外支出(万元),2,36,33,1,91,
非流动资产处置损失(万元),--,--,--,0,89,
利润总额(万元),22880,21294,33553,31166,24572,
所得税费用(万元),3339,3227,5798,4807,4385,
未确认投资损失(万元),--,--,--,--,--,
净利润(万元),19542,18067,27756,26358,20187,
归属于母公司所有者的净利润(万元),19542,18067,27756,26358,20187,
被合并方在合并前实现净利润(万元),--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,
基本每股收益,0.54,0.55,--,--,--,
稀释每股收益,0.54,0.55,--,--,--,
