报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),162555,148521,138972,151638,137863,129095,
营业收入(万元),162555,148521,138972,151638,137863,129095,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),148334,129704,122446,132767,117967,106503,
营业成本(万元),87719,74175,71232,86165,79721,73315,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),40210,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),350,369,413,262,289,322,
销售费用(万元),5469,4389,4377,3425,2848,3257,
管理费用(万元),10576,45201,44374,38784,31361,25902,
财务费用(万元),2648,3812,3279,3810,3817,3726,
资产减值损失(万元),1361,1757,-936,1154,521,276,
公允价值变动收益(万元),--,--,--,--,--,--,
投资收益(万元),914,471,293,834,591,295,
对联营企业和合营企业的投资收益(万元),602,337,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),22372,20121,16527,18872,19897,22593,
营业外收入(万元),18,39,601,365,1128,1408,
营业外支出(万元),69,0,7,71,126,46,
非流动资产处置损失(万元),--,--,4,15,1,14,
利润总额(万元),22322,20160,17120,19166,20898,23955,
所得税费用(万元),-171,737,1188,1132,2182,2631,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),22493,19423,15932,18034,18716,21324,
归属于母公司所有者的净利润(万元),22493,19423,15882,18051,18705,21290,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,
少数股东损益(万元),--,--,50,-17,11,34,
基本每股收益,0.3,0.29,0.24,--,--,--,
稀释每股收益,0.3,0.29,0.24,--,--,--,
