报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
营业总收入(万元),303076,210739,181466,221587,192000,210636,192649,169032,141891,117771,107649,79933,82991,
营业收入(万元),303076,210739,181466,221587,192000,210636,192649,169032,141891,117771,107649,79933,82991,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),274505,185060,156388,208414,177336,195948,177183,159143,138686,122437,107687,80902,82110,
营业成本(万元),243005,160903,136486,172116,150649,171748,151577,135444,117956,96887,84913,60656,65950,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),10459,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),1216,847,907,2908,3749,4130,4279,4595,3078,2580,2903,2482,1022,
销售费用(万元),3832,3162,2988,12906,14070,14203,13929,11198,2865,3278,3413,3163,2674,
管理费用(万元),12913,18942,17774,16397,6586,5673,5831,5757,12884,14997,12633,10936,9288,
财务费用(万元),1255,-428,-116,-29,-128,44,1424,2026,1992,3227,4067,3753,3443,
资产减值损失(万元),1825,1632,-1651,4117,2409,149,142,122,-87,1468,-242,-87,-266,
公允价值变动收益(万元),--,--,--,-9,47,-6,9,-16,-17,1,--,0,0,
投资收益(万元),310,271,118,18458,76,50,50,--,65,-125,--,--,--,
对联营企业和合营企业的投资收益(万元),-87,--,--,--,--,--,--,--,--,--,--,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),29321,25965,25197,31621,14788,14732,15525,9874,3252,-4789,-38,-969,881,
营业外收入(万元),430,781,1043,197,305,82,108,202,256,390,1473,2059,84,
营业外支出(万元),263,568,447,798,232,810,61,393,265,1429,224,49,70,
非流动资产处置损失(万元),--,--,--,63,85,652,19,72,185,1276,158,19,-11,
利润总额(万元),29489,26178,25793,31020,14860,14004,15573,9683,3243,-5828,1211,1041,894,
所得税费用(万元),4201,3320,3797,15660,4992,4727,4549,2673,184,143,837,703,532,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),25288,22858,21995,15360,9868,9277,11024,7010,3059,-5971,373,338,362,
归属于母公司所有者的净利润(万元),25288,22858,21995,15360,9876,9290,11027,7021,3053,-5957,360,334,332,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,2683,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,-8,-14,-3,-10,5,-14,13,4,29,
基本每股收益,0.4,0.37,0.35,0.25,0.21,0.21,0.25,0.21,0.09,-0.18,0.01,0.01,0.01,
稀释每股收益,0.4,0.37,0.35,0.25,0.21,0.21,0.25,0.21,0.09,-0.18,0.01,0.01,0.01,
