报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),62671,41866,50261,54187,41192,37559,33473,24390,16190,10945,9885,
营业收入(万元),62671,41866,50261,54187,41192,37559,33473,24390,16190,10945,9885,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),63803,40991,46561,48537,35582,32173,28170,19803,12374,9385,9067,
营业成本(万元),40374,29026,34290,37266,26907,24754,22746,15996,10533,8314,8184,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),3891,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),670,465,495,312,201,321,471,503,206,151,56,
销售费用(万元),5943,2533,2107,1924,1601,1344,1295,874,565,429,364,
管理费用(万元),9331,8280,7657,7250,5664,4980,3436,2227,1141,369,399,
财务费用(万元),544,214,-317,371,446,181,-6,119,40,5,0,
资产减值损失(万元),3050,474,2330,1414,763,593,228,84,-111,118,64,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),27,0,--,--,--,--,--,--,0,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),2446,1817,3700,5650,5610,5385,5304,4587,3815,1560,818,
营业外收入(万元),3,6,677,762,710,700,637,766,219,141,16,
营业外支出(万元),18,10,79,0,3,0,17,2,3,0,0,
非流动资产处置损失(万元),--,--,62,0,3,0,5,--,--,--,--,
利润总额(万元),2431,1813,4298,6412,6316,6085,5924,5351,4031,1700,834,
所得税费用(万元),280,233,294,585,491,716,944,866,497,214,103,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),2151,1580,4005,5827,5825,5369,4980,4485,3534,1486,730,
归属于母公司所有者的净利润(万元),2042,1882,3240,5064,5695,5321,4986,4487,3529,1487,730,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),108,-302,765,764,131,48,-6,-2,5,-0,-0,
基本每股收益,0.06,0.06,0.1,0.17,0.42,0.39,0.77,0.88,0.73,0.64,0.59,
稀释每股收益,0.06,0.06,0.1,0.17,0.42,0.39,0.77,0.88,0.73,0.64,0.59,
