报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
营业总收入(万元),85138,97362,77489,56151,60416,78573,76208,81017,58019,48722,45942,50880,
营业收入(万元),85138,97362,77489,56151,60416,78573,76208,81017,58019,48722,45942,50880,
利息收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
营业总成本(万元),52777,71268,51571,36744,25777,39456,37953,55231,47206,30268,30828,26530,
营业成本(万元),31070,35002,25801,21028,16400,24784,21074,42191,36658,20250,20073,19623,
利息支出(万元),--,--,--,--,--,--,--,--,--,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,0,0,0,
研发费用(万元),--,--,--,--,--,--,--,--,--,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,0,0,0,
营业税金及附加(万元),591,458,1364,1942,2103,2699,2639,2718,1914,1607,1475,1636,
销售费用(万元),--,--,--,--,--,--,--,--,--,0,0,0,
管理费用(万元),9164,8490,8308,9508,8267,10539,11475,12777,8756,5224,5429,4771,
财务费用(万元),12042,15171,16064,4240,-1082,1289,2654,490,-416,-600,-314,-337,
资产减值损失(万元),-90,12146,34,26,89,145,111,-2945,295,3786,4164,836,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,0,-322,4,
投资收益(万元),--,11450,--,--,--,--,--,--,10,396,-31,-336,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,0,0,0,
营业利润(万元),32533,37626,25918,19407,34639,39117,38255,25785,10823,18849,14761,24018,
营业外收入(万元),3,8,1,425,4,641,764,850,958,435,0,186,
营业外支出(万元),50,328,77,718,136,222,28,22,218,41,2842,619,
非流动资产处置损失(万元),--,--,--,685,135,193,28,--,--,0,0,0,
利润总额(万元),32486,37307,25842,19114,34507,39536,38991,26614,11563,19243,11919,23586,
所得税费用(万元),8436,10581,6566,4108,7954,9967,9585,4304,4482,5857,3638,9803,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,0,0,0,
净利润(万元),24050,26726,19276,15007,26554,29569,29406,22309,7081,13386,8281,13783,
归属于母公司所有者的净利润(万元),24368,29669,19195,13922,25447,28907,28733,21439,13687,12659,7777,12959,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,0,0,0,
少数股东损益(万元),-318,-2943,81,1084,1107,662,673,871,-6606,727,504,824,
基本每股收益,0.19,0.24,0.16,0.11,0.21,0.24,0.24,0.18,0.11,0.11,0,0,
稀释每股收益,0.19,0.24,0.16,0.11,0.21,0.24,0.24,0.18,0.11,0,0,0,
