报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),60958,53947,45634,38456,32960,24704,
营业收入(万元),60958,53947,45634,38456,32960,24704,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),50728,45377,37372,30598,26708,20520,
营业成本(万元),40379,35619,29083,23513,20008,15395,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),1765,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),547,499,425,334,311,218,
销售费用(万元),2610,2491,1880,1734,1428,1178,
管理费用(万元),4370,5702,4742,4094,3611,3210,
财务费用(万元),78,647,694,589,832,464,
资产减值损失(万元),978,420,547,335,519,55,
公允价值变动收益(万元),--,--,--,--,--,--,
投资收益(万元),655,--,-82,168,187,27,
对联营企业和合营企业的投资收益(万元),--,--,-15,168,187,--,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),11158,9151,8181,8025,6439,4210,
营业外收入(万元),464,463,1079,616,566,586,
营业外支出(万元),29,2,17,5,65,7,
非流动资产处置损失(万元),--,--,17,4,47,--,
利润总额(万元),11592,9612,9242,8636,6940,4789,
所得税费用(万元),1817,1435,1406,1253,1003,701,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),9776,8176,7836,7383,5937,4088,
归属于母公司所有者的净利润(万元),9776,8176,7836,7383,5937,4088,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,
基本每股收益,0.62,0.95,0.93,0.88,0.71,0.49,
稀释每股收益,0.62,0.95,0.93,0.88,0.71,0.49,
