报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,
营业总收入(万元),78916,78911,60073,39298,80345,87097,47236,64015,54276,42717,39809,33644,15725,14090,15175,
营业收入(万元),78916,78911,60073,39298,80345,87097,47236,64015,54276,42717,39809,33644,15725,14090,15175,
利息收入(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
营业总成本(万元),78064,75711,58914,45682,72603,79693,45041,61730,46190,35896,35743,30388,14165,12382,13595,
营业成本(万元),61841,62168,45720,32367,60632,61901,33288,47868,37004,28029,29398,24643,11362,10781,11775,
利息支出(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
研发费用(万元),1010,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
营业税金及附加(万元),675,1016,817,287,811,463,519,364,295,47,19,-41,65,78,93,
销售费用(万元),2553,2105,3339,2110,2309,7290,4546,6185,3564,3255,1839,2083,332,144,154,
管理费用(万元),8658,9248,6493,8904,7052,6535,5018,4990,3738,3465,2843,2359,1745,793,1066,
财务费用(万元),2888,1249,1841,2067,1557,1871,1838,1755,1024,1026,1072,968,653,476,471,
资产减值损失(万元),438,-75,704,-54,242,1633,-167,567,565,74,572,375,9,110,36,
公允价值变动收益(万元),--,--,--,--,--,--,0,--,--,0,--,--,--,0,0,
投资收益(万元),--,--,--,--,--,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,0,--,--,0,--,--,--,0,0,
汇兑收益(万元),--,--,--,--,--,--,0,--,--,0,--,--,--,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
营业利润(万元),979,3327,1159,-6384,7742,7402,2193,2283,8084,6819,4063,3255,1557,1706,1578,
营业外收入(万元),210,564,209,395,120,820,217,1972,316,26,2013,119,--,5,8,
营业外支出(万元),63,171,195,40,1,665,11,16,9,41,--,6,3,1,2,
非流动资产处置损失(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,
利润总额(万元),1126,3720,1173,-6029,7861,7558,2399,4239,8391,6803,6076,3368,1555,1709,1584,
所得税费用(万元),829,1957,729,58,1845,1867,1091,1034,1767,1418,575,35,376,44,72,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
净利润(万元),296,1763,444,-6087,6016,5690,1309,3205,6624,5386,5502,3333,1179,1665,1512,
归属于母公司所有者的净利润(万元),335,1590,1333,-5292,6726,7079,1608,2848,5201,5167,5228,3038,1402,1227,1185,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,
少数股东损益(万元),-38,173,-889,-794,-711,-1389,-299,357,1423,219,274,296,-223,439,328,
基本每股收益,0.03,0.14,0.11,-0.46,0.58,0.61,0.14,0.25,0.52,0.52,0.67,0.51,0.23,0.2,0.2,
稀释每股收益,0.03,0.14,0.11,-0.46,0.58,0.61,0.14,0.25,0.52,0.52,0.67,0.51,0.23,0.2,0.2,
