报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),1074771,821644,663873,518103,302311,226071,167966,108743,
营业收入(万元),1074771,821644,663873,518103,302311,226071,167966,108743,
利息收入(万元),--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,
营业总成本(万元),1053722,806190,651558,511641,295192,216124,159390,101613,
营业成本(万元),950704,729489,584636,454365,253600,186098,138381,89175,
利息支出(万元),--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,
研发费用(万元),27443,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,
营业税金及附加(万元),5271,4029,2650,2576,1931,1419,2055,1620,
销售费用(万元),36676,52929,47625,38506,29961,21260,14806,8697,
管理费用(万元),15186,12788,8756,8558,7863,6428,3392,2165,
财务费用(万元),6558,4134,3671,1303,807,604,36,-112,
资产减值损失(万元),11885,2820,4220,6333,1031,314,719,68,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,
投资收益(万元),-6679,-274,209,3324,4291,199,81,205,
对联营企业和合营企业的投资收益(万元),-1680,-310,209,-17,--,194,462,650,
汇兑收益(万元),--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,
营业利润(万元),14370,15082,12525,9787,11410,10146,8658,7335,
营业外收入(万元),852,150,493,461,397,401,34,2,
营业外支出(万元),1357,215,383,371,114,146,143,7,
非流动资产处置损失(万元),--,--,10,8,11,1,0,1,
利润总额(万元),13865,15018,12635,9877,11694,10401,8549,7330,
所得税费用(万元),2243,2609,2583,2047,2396,1995,1534,1935,
未确认投资损失(万元),--,--,--,--,--,--,--,--,
净利润(万元),11622,12408,10052,7829,9298,8406,7015,5394,
归属于母公司所有者的净利润(万元),12836,12671,10267,7792,9128,8236,6671,5388,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,
少数股东损益(万元),-1213,-263,-216,37,169,170,344,6,
基本每股收益,0.57,0.93,0.86,0.65,0.76,1.37,1.11,0.9,
稀释每股收益,0.56,0.93,0.86,0.65,0.76,1.37,1.11,0.9,
