报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
营业总收入(万元),46414,38858,30689,31853,29290,23315,25002,21503,11578,13568,
营业收入(万元),46414,38858,30689,31853,29290,23315,25002,21503,11578,13568,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),37380,29503,20284,18324,18704,15257,15346,13039,8653,7458,
营业成本(万元),30439,23909,14913,13698,12881,10442,9691,8540,6679,5973,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),901,798,490,1776,1596,1280,1386,1159,618,747,
销售费用(万元),1448,897,718,695,696,757,672,422,237,205,
管理费用(万元),4255,4074,4304,3110,3878,3015,3598,2980,1129,845,
财务费用(万元),113,-247,-230,-970,-342,-241,-2,-44,-27,-317,
资产减值损失(万元),224,73,90,15,-5,4,2,-19,17,6,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,
投资收益(万元),31,--,--,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,
营业利润(万元),9104,9478,10404,13529,10586,8058,9656,8465,2925,6110,
营业外收入(万元),96,549,253,162,223,240,300,362,--,15,
营业外支出(万元),51,315,175,5,8,8,17,51,21,6,
非流动资产处置损失(万元),--,--,18,--,--,2,1,0,21,6,
利润总额(万元),9149,9711,10483,13686,10801,8290,9939,8776,2904,6120,
所得税费用(万元),2386,2632,3371,3630,2832,2064,2550,2278,272,556,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,
净利润(万元),6763,7079,7111,10056,7969,6226,7390,6497,2632,5563,
归属于母公司所有者的净利润(万元),6763,7079,7111,10056,7969,6226,7390,6497,2632,5563,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,79,49,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.25,0.27,0.27,0.38,0.36,0.31,0.37,0.32,0.13,--,
稀释每股收益,0.25,0.27,0.27,0.38,0.36,0.31,0.37,0.32,0.13,--,
