报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),22351,26715,25218,25020,23632,23119,20787,15185,
营业收入(万元),22351,26715,25218,25020,23632,23119,20787,15185,
利息收入(万元),--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,
营业总成本(万元),21759,23383,22161,21446,19413,19135,16912,11880,
营业成本(万元),11826,13166,12977,14002,12940,13559,12745,9201,
利息支出(万元),--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,
研发费用(万元),1447,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,
营业税金及附加(万元),50,38,46,37,126,319,315,214,
销售费用(万元),4093,4875,5162,4159,3049,2309,1835,1049,
管理费用(万元),4684,5241,4176,3259,3187,2887,2027,1413,
财务费用(万元),-333,-55,-229,-109,5,29,-60,-1,
资产减值损失(万元),-8,117,29,97,105,31,48,4,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,
投资收益(万元),651,455,77,110,170,174,26,--,
对联营企业和合营企业的投资收益(万元),509,239,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,
营业利润(万元),1628,3787,3134,3685,4389,4157,3901,3305,
营业外收入(万元),52,113,520,244,124,199,385,136,
营业外支出(万元),0,4,2,3,3,51,0,1,
非流动资产处置损失(万元),--,--,0,2,2,--,--,--,
利润总额(万元),1681,3896,3652,3925,4511,4305,4286,3440,
所得税费用(万元),68,471,504,587,647,595,629,486,
未确认投资损失(万元),--,--,--,--,--,--,--,--,
净利润(万元),1613,3425,3148,3338,3864,3710,3657,2954,
归属于母公司所有者的净利润(万元),1613,3425,3148,3338,3864,3710,3657,2954,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,
基本每股收益,0.18,0.49,0.58,0.62,0.72,0.69,0.68,--,
稀释每股收益,0.12,0.48,0.58,0.62,0.72,0.69,0.68,--,
