报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),48945,37679,30543,25610,24570,22661,
营业收入(万元),48945,37679,30543,25610,24570,22661,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),43387,32826,26117,20780,20225,19233,
营业成本(万元),14121,11593,11301,9049,7231,6985,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),829,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),772,606,439,292,310,284,
销售费用(万元),23789,16968,11971,9302,10338,9706,
管理费用(万元),3887,3668,2351,2048,1945,2157,
财务费用(万元),-211,-103,36,86,259,117,
资产减值损失(万元),201,94,19,3,142,-16,
公允价值变动收益(万元),--,--,--,--,--,--,
投资收益(万元),923,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),6617,5012,4425,4829,4345,3428,
营业外收入(万元),981,38,251,127,209,374,
营业外支出(万元),66,48,58,3,3,100,
非流动资产处置损失(万元),--,--,0,1,0,--,
利润总额(万元),7532,5002,4618,4953,4551,3702,
所得税费用(万元),1064,630,660,684,661,515,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),6468,4372,3958,4270,3890,3187,
归属于母公司所有者的净利润(万元),6468,4372,3953,4264,4007,3289,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,
少数股东损益(万元),--,--,5,6,-118,-102,
基本每股收益,0.75,0.65,0.61,0.66,0.62,0.51,
稀释每股收益,0.75,0.65,0.61,0.66,0.62,0.51,
