报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),25364,19249,13215,12071,12731,14036,13249,10826,
营业收入(万元),25364,19249,13215,12071,12731,14036,13249,10826,
利息收入(万元),--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,
营业总成本(万元),21698,16135,11093,10457,10050,9586,8910,6473,
营业成本(万元),11854,8624,5005,5042,4830,3913,3970,3321,
利息支出(万元),--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,
研发费用(万元),3082,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,
营业税金及附加(万元),272,273,229,158,180,207,219,160,
销售费用(万元),2297,2108,1972,2048,2068,2050,1731,1199,
管理费用(万元),3708,4870,3592,3167,2750,2944,2631,1706,
财务费用(万元),-132,-201,-261,-195,130,141,99,40,
资产减值损失(万元),616,462,556,236,92,332,260,47,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,
投资收益(万元),16,111,179,--,0,2,1,22,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,
营业利润(万元),4679,4146,2301,1615,2681,4452,4339,4375,
营业外收入(万元),274,296,1153,1087,1211,1764,877,280,
营业外支出(万元),49,10,15,1,11,3,15,--,
非流动资产处置损失(万元),--,--,0,--,--,1,--,--,
利润总额(万元),4904,4432,3439,2700,3882,6213,5201,4655,
所得税费用(万元),747,539,355,263,475,749,773,779,
未确认投资损失(万元),--,--,--,--,--,--,--,--,
净利润(万元),4156,3893,3084,2437,3407,5463,4428,3877,
归属于母公司所有者的净利润(万元),4233,3843,3091,2439,3411,5459,4444,3877,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,
少数股东损益(万元),-77,50,-7,-2,-4,5,-17,-0,
基本每股收益,0.22,0.21,0.17,0.3,0.49,0.79,0.64,0.62,
稀释每股收益,0.22,0.2,0.17,0.3,0.49,0.79,0.64,0.62,
