报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
营业总收入(万元),420339,361249,299891,225733,188002,159202,137627,133461,108790,89108,
营业收入(万元),420339,361249,299891,225733,188002,159202,137627,133461,108790,89108,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),387080,330087,276658,212418,175805,146523,128852,124997,103066,83989,
营业成本(万元),264135,227904,188274,137409,116246,95185,87387,86722,69861,56344,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,
研发费用(万元),13004,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),2545,2108,4457,6555,5709,4937,4557,4230,3374,2891,
销售费用(万元),70906,58237,51306,42385,37092,32479,26645,25198,22055,18879,
管理费用(万元),33495,40924,31728,26424,16830,13300,10241,8817,7908,5668,
财务费用(万元),692,63,25,-121,-828,-684,-485,-573,-347,-104,
资产减值损失(万元),2303,851,867,-234,755,1305,507,602,217,312,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,
投资收益(万元),4736,3330,1792,2861,2168,--,--,--,-50,--,
对联营企业和合营企业的投资收益(万元),-255,-148,-499,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,
营业利润(万元),37996,34485,25025,16176,14365,12679,8775,8464,5674,5119,
营业外收入(万元),1674,895,931,553,1052,880,740,677,699,466,
营业外支出(万元),113,631,430,1737,54,71,130,-3,266,43,
非流动资产处置损失(万元),--,--,18,1545,9,14,14,8,3,--,
利润总额(万元),39556,34748,25526,14991,15363,13488,9385,9145,6107,5542,
所得税费用(万元),8769,7456,5213,3420,3733,2927,2062,2148,2190,2004,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,
净利润(万元),30787,27292,20313,11571,11630,10561,7323,6997,3917,3538,
归属于母公司所有者的净利润(万元),25265,21758,17287,9837,11630,10561,7323,6997,3917,3538,
被合并方在合并前实现净利润(万元),--,--,--,--,11187,--,--,--,--,--,
少数股东损益(万元),5523,5534,3026,1734,--,--,--,--,--,--,
基本每股收益,0.97,0.86,0.69,0.39,0.96,1.05,0.73,0.69,0.39,0.35,
稀释每股收益,0.97,0.86,0.69,0.39,0.96,1.05,0.73,0.69,0.39,0.35,
