报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
营业总收入(万元),1603587,1683196,1588240,1087028,527881,450127,777175,544069,457094,372071,
营业收入(万元),1603587,1683196,1588240,1087028,527881,450127,777175,544069,457094,372071,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),1600379,1670480,1581447,1106978,527097,455062,769499,533961,448049,363959,
营业成本(万元),1589185,1664222,1571449,1089546,518429,442525,751534,517323,433165,351050,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),819,759,321,185,240,325,788,844,805,609,
销售费用(万元),2092,1917,2063,2890,2700,7019,9214,9665,9828,9719,
管理费用(万元),7045,5140,3127,4093,3239,2932,2648,2248,1846,1617,
财务费用(万元),1271,-3024,2887,3634,1892,2662,4427,3764,2385,1086,
资产减值损失(万元),-33,1465,1599,6628,597,-401,889,118,20,-122,
公允价值变动收益(万元),1246,-1386,261,46,--,--,--,--,--,--,
投资收益(万元),5130,-3556,-3607,3777,19,-447,-113,262,376,-108,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,
营业利润(万元),10744,8128,3446,-16127,803,-5381,7563,10370,9421,8005,
营业外收入(万元),449,224,226,220,230,518,677,663,1100,377,
营业外支出(万元),-137,204,65,680,1,16,5,2,42,3,
非流动资产处置损失(万元),--,--,9,3,0,0,0,1,-43,-15,
利润总额(万元),11331,8148,3608,-16586,1032,-4879,8235,11031,10479,8378,
所得税费用(万元),2082,743,114,-764,-8,319,2214,2747,2436,1778,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,
净利润(万元),9249,7405,3494,-15821,1040,-5197,6021,8284,8043,6601,
归属于母公司所有者的净利润(万元),6353,5903,2737,-16042,740,-5193,5834,8153,8021,6584,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),2896,1502,757,221,301,-4,187,131,22,16,
基本每股收益,0.15,0.13,0.1,-0.79,0.04,-0.26,0.35,0.54,0.53,0.44,
稀释每股收益,0.15,0.13,0.1,-0.79,0.04,-0.26,0.35,0.54,0.53,0.44,
