报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,
营业总收入(万元),1845569,1731064,1552028,1547218,1229679,1138789,1000565,843919,677027,572533,520135,418443,317093,213475,
营业收入(万元),1839787,1725041,1547040,1545161,1229679,1138789,1000565,843919,677027,572533,520135,418443,317093,213475,
利息收入(万元),5782,6023,4988,2057,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),1826510,1712385,1538159,1527024,1186807,1085782,958667,811437,655064,550991,499542,402196,307134,205736,
营业成本(万元),1416105,1353815,1215679,1206398,953372,884759,787735,669769,538358,460246,417534,336847,258392,174506,
利息支出(万元),--,442,80,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),864,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),14097,12270,10885,13208,11788,11488,9048,6729,5090,3426,2545,1737,1493,861,
销售费用(万元),332981,306061,275248,269961,200794,169039,140202,117616,99782,77755,72385,56854,42521,26267,
管理费用(万元),42158,29987,27266,30740,20802,23728,19461,17591,13068,11321,8249,6049,4273,3226,
财务费用(万元),18388,8996,8098,5133,-162,-3487,1651,-671,-1746,-2188,-1537,130,311,366,
资产减值损失(万元),1917,814,902,1584,212,255,570,402,512,431,366,579,144,511,
公允价值变动收益(万元),1357,--,--,--,--,--,--,--,--,0,--,-7,7,0,
投资收益(万元),523,491,-342,6,121,-118,-42,-0,-4,-5,9,8,-5,-57,
对联营企业和合营企业的投资收益(万元),-55,-162,-155,6,121,-118,-42,-0,-4,-5,-1,0,-5,-22,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),24018,21693,13527,20200,42993,52890,41857,32481,21959,21538,20601,16248,9961,7683,
营业外收入(万元),3346,2741,10082,7841,3480,2726,3455,2040,2506,1876,1258,859,767,472,
营业外支出(万元),5307,2834,3596,1605,623,1454,581,439,994,484,526,288,329,227,
非流动资产处置损失(万元),--,--,711,416,483,129,189,252,380,265,187,66,98,57,
利润总额(万元),22057,21600,20013,26436,45849,54161,44731,34082,23470,22929,21333,16818,10398,7928,
所得税费用(万元),6033,6433,6052,4985,11358,12616,10441,8073,6381,6329,5012,4352,1691,446,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),16024,15168,13960,21451,34492,41545,34290,26009,17089,16600,16321,12466,8708,7481,
归属于母公司所有者的净利润(万元),15556,14645,13270,21382,34530,41545,34290,26009,17089,16519,16283,12366,8744,7395,
被合并方在合并前实现净利润(万元),1268,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),468,522,690,69,-38,--,--,--,--,81,38,100,-37,87,
基本每股收益,0.18,0.17,0.17,0.28,0.58,0.73,1.27,0.96,0.63,0.61,1.38,1.31,0.96,0.81,
稀释每股收益,0.18,0.17,0.17,0.28,0.58,0.73,1.27,0.96,0.63,0.61,1.38,1.31,0.96,0.81,
