报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
营业总收入(万元),290215,199115,141495,128321,134193,122959,109139,129095,107031,60947,80638,63684,
营业收入(万元),290215,199115,141495,128321,134193,122959,109139,129095,107031,60947,80638,63684,
利息收入(万元),--,--,--,--,--,--,--,--,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,0,0,0,0,
营业总成本(万元),282765,194362,135859,124683,129918,119586,107182,119481,97537,56469,75825,59829,
营业成本(万元),255300,170827,118091,106671,111241,102685,94905,106307,87377,50906,69650,54142,
利息支出(万元),--,--,--,--,--,--,--,--,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,0,0,0,0,
研发费用(万元),957,--,--,--,--,--,--,--,0,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,0,0,0,0,
营业税金及附加(万元),1914,1528,1281,449,314,599,351,348,159,177,121,186,
销售费用(万元),13477,8957,6907,6620,7328,6594,5392,5341,4601,2470,2791,1941,
管理费用(万元),5562,5581,4851,4741,4654,4191,3462,4247,3522,1922,2292,1988,
财务费用(万元),3277,6169,2926,4604,5070,4555,2654,2597,1843,776,920,1107,
资产减值损失(万元),2276,1300,1803,1597,1311,962,418,641,35,217,51,463,
公允价值变动收益(万元),-321,--,--,--,--,--,--,--,0,0,0,0,
投资收益(万元),199,663,948,506,--,--,--,--,0,0,0,0,
对联营企业和合营企业的投资收益(万元),83,--,--,--,--,--,--,--,0,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,0,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,0,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,0,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,0,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,0,0,0,0,
营业利润(万元),8733,7650,6584,4143,4275,3373,1957,9614,9494,4479,4813,3855,
营业外收入(万元),69,18,2010,470,890,1565,3783,888,720,183,63,20,
营业外支出(万元),80,47,71,171,77,120,34,32,8,34,22,1,
非流动资产处置损失(万元),--,--,33,103,29,70,26,19,4,26,3,0,
利润总额(万元),8721,7621,8523,4441,5089,4818,5706,10470,10205,4627,4854,3874,
所得税费用(万元),725,970,1675,938,1137,1267,1072,1596,1646,742,783,604,
未确认投资损失(万元),--,--,--,--,--,--,--,--,0,0,0,0,
净利润(万元),7996,6651,6848,3504,3952,3551,4634,8874,8559,3885,4072,3270,
归属于母公司所有者的净利润(万元),8161,6785,6884,3504,3952,3551,4634,8874,8355,3067,3070,2707,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,0,-0,415,-16,
少数股东损益(万元),-165,-134,-36,--,--,--,--,--,204,818,1001,563,
基本每股收益,0.11,0.1,0.1,0.15,0.19,0.17,0.22,0.48,0.55,0.23,0.36,0.49,
稀释每股收益,0.11,0.1,0.1,0.15,0.19,0.17,0.22,0.48,0.55,0.23,0.36,0.49,
