报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,
营业总收入(万元),630034,513311,287071,228149,225889,183262,176520,208718,185664,126253,137652,116180,106300,75576,49563,
营业收入(万元),630034,513311,287071,228149,225889,183262,176520,208718,185664,126253,137652,116180,106300,75576,49563,
利息收入(万元),--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),586050,480261,285337,226560,225313,179153,163333,188109,165001,107674,120552,103910,94666,66281,46269,
营业成本(万元),474398,386215,250904,194039,198115,159791,151491,179211,157134,104399,115890,99990,90586,63922,44821,
利息支出(万元),--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),35148,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),3875,3343,1441,633,525,600,410,599,172,171,142,102,100,73,46,
销售费用(万元),45303,33489,9355,7968,8801,6245,5119,3854,3026,1878,2113,1255,1243,540,385,
管理费用(万元),16654,50324,12945,11315,9590,8632,4661,4157,3260,1997,2097,1295,1150,944,489,
财务费用(万元),6644,3842,5763,6347,6692,3203,668,207,912,-901,66,846,895,745,447,
资产减值损失(万元),4027,3047,4928,6258,1589,683,984,80,498,131,244,421,691,57,81,
公允价值变动收益(万元),1043,--,--,-468,-269,149,0,--,--,0,--,0,0,--,-0,
投资收益(万元),850,3866,6137,5526,5801,1470,0,--,--,0,--,0,0,1,--,
对联营企业和合营企业的投资收益(万元),-232,260,-158,-7,-13,-11,0,--,--,0,--,0,0,--,--,
汇兑收益(万元),--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),57416,48089,7871,6646,6109,5728,13186,20609,20663,18579,17099,12270,11635,9296,3293,
营业外收入(万元),686,1059,1416,1015,549,988,772,292,76,482,237,59,16,1,113,
营业外支出(万元),431,328,308,295,91,183,120,332,201,288,175,74,70,71,71,
非流动资产处置损失(万元),--,--,62,121,0,1,7,3,25,8,60,23,4,--,--,
利润总额(万元),57672,48821,8978,7366,6566,6533,13838,20568,20538,18772,17161,12255,11580,9227,3335,
所得税费用(万元),8971,6200,1951,1728,1387,1548,3519,5024,4589,3818,2208,1442,1104,530,239,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),48700,42620,7028,5638,5179,4985,10318,15545,15949,14954,14952,10812,10476,8696,3096,
归属于母公司所有者的净利润(万元),48526,42506,7028,5638,5179,4985,9389,13184,13123,12797,12583,9378,8644,7271,2608,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
少数股东损益(万元),174,114,--,--,--,--,929,2360,2826,2157,2370,1435,1832,1425,488,
基本每股收益,0.42,0.38,0.14,0.11,0.1,0.1,0.18,0.26,0.56,0.57,0.85,0.83,0.76,0.64,0.52,
稀释每股收益,0.42,0.38,0.14,0.11,0.1,0.1,0.18,0.26,0.56,0.57,0.85,0.83,0.76,0.64,0.52,
