报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,
营业总收入(万元),56129,51389,42093,38425,37072,
营业收入(万元),56129,51389,42093,38425,37072,
利息收入(万元),--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,
营业总成本(万元),44680,40772,34106,33130,30678,
营业成本(万元),33662,29715,25509,24281,24253,
利息支出(万元),--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,
研发费用(万元),4264,3712,2546,2634,--,
退保金(万元),--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,
分保费用(万元),--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,
营业税金及附加(万元),726,761,589,467,438,
销售费用(万元),3554,3090,2669,2254,2098,
管理费用(万元),2752,2649,2802,3717,3919,
财务费用(万元),-658,667,-219,-320,104,
资产减值损失(万元),379,177,211,95,-133,
公允价值变动收益(万元),341,8,41,-49,-12,
投资收益(万元),504,392,543,536,418,
对联营企业和合营企业的投资收益(万元),458,379,500,287,--,
汇兑收益(万元),--,--,--,--,--,
期货损益(万元),--,--,--,--,--,
托管收益(万元),--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,
营业利润(万元),14027,12434,8907,5782,6800,
营业外收入(万元),6,8,633,492,434,
营业外支出(万元),20,27,98,87,74,
非流动资产处置损失(万元),--,--,--,--,--,
利润总额(万元),14012,12415,9442,6188,7160,
所得税费用(万元),1828,1745,1545,1191,1052,
未确认投资损失(万元),--,--,--,--,--,
净利润(万元),12184,10670,7897,4997,6108,
归属于母公司所有者的净利润(万元),12184,10670,7897,4997,6108,
被合并方在合并前实现净利润(万元),--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,
基本每股收益,1.79,1.69,1.25,0.79,0.97,
稀释每股收益,1.79,1.69,1.25,0.79,0.97,
