报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),27457,12253,12182,12558,8791,7150,
营业收入(万元),27457,12253,12182,12558,8791,7150,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),23215,8367,7911,8139,6260,4868,
营业成本(万元),17294,6182,6166,6266,4069,3461,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),1852,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),129,92,98,109,86,63,
销售费用(万元),1562,524,342,404,312,224,
管理费用(万元),1886,1603,1372,1408,1589,1076,
财务费用(万元),222,-68,-64,-43,-13,28,
资产减值损失(万元),271,34,-3,-4,216,15,
公允价值变动收益(万元),5,12,--,--,--,--,
投资收益(万元),1480,279,130,51,44,2,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),6415,4712,4401,4470,2575,2285,
营业外收入(万元),9,107,1004,862,715,220,
营业外支出(万元),18,10,13,35,29,2,
非流动资产处置损失(万元),--,--,--,--,15,--,
利润总额(万元),6406,4809,5392,5297,3261,2503,
所得税费用(万元),919,687,761,744,481,343,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),5486,4122,4631,4553,2779,2160,
归属于母公司所有者的净利润(万元),5344,4046,4631,4553,2779,2160,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,
少数股东损益(万元),142,76,--,--,--,--,
基本每股收益,0.59,0.75,1.03,1.07,0.69,0.53,
稀释每股收益,0.59,0.75,1.03,1.07,0.69,0.53,
