报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),369480,461061,459490,618890,322684,191471,124011,
营业收入(万元),--,--,--,--,--,--,--,
利息收入(万元),147358,141723,154271,179998,73912,45402,31329,
已赚保费(万元),--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,
其他业务收入(万元),104891,138517,106651,83459,72482,19489,628,
营业总成本(万元),271393,320991,296936,367309,222763,135993,101364,
营业成本(万元),--,--,--,--,--,--,--,
利息支出(万元),115646,99931,82254,94482,23676,5951,2486,
手续费及佣金支出(万元),--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,
其他业务成本(万元),105641,134756,92475,83841,73383,18612,110,
营业税金及附加(万元),2619,3063,9603,30778,12971,9084,5473,
销售费用(万元),167279,177420,193922,244594,134584,107238,95780,
管理费用(万元),--,--,--,--,--,--,--,
财务费用(万元),--,--,--,--,--,--,--,
资产减值损失(万元),-4145,5752,936,8096,1825,1059,--,
公允价值变动收益(万元),9112,-3186,-8905,3703,4428,-2291,2809,
投资收益(万元),80375,81425,29985,53465,21301,10806,6074,
对联营企业和合营企业的投资收益(万元),-179,359,540,-161,-806,-617,-1192,
汇兑收益(万元),204,-256,279,227,12,-104,-7,
期货损益(万元),--,--,--,--,--,--,--,
托管收益(万元),24045,34206,58309,59338,28495,12107,4746,
补贴收入(万元),--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,
营业利润(万元),98087,140071,162555,251581,99922,55478,22647,
营业外收入(万元),1501,1191,2259,1752,1532,713,673,
营业外支出(万元),481,731,491,825,365,374,106,
非流动资产处置损失(万元),--,--,--,--,--,--,--,
利润总额(万元),99106,140531,164322,252508,101089,55817,23214,
所得税费用(万元),25410,34180,40222,69074,26064,15494,6281,
未确认投资损失(万元),--,--,--,--,--,--,--,
净利润(万元),73696,106351,124100,183434,75024,40323,16934,
归属于母公司所有者的净利润(万元),73696,106351,124089,183446,75024,40323,16934,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,
少数股东损益(万元),--,--,11,-12,--,--,--,
基本每股收益,0.22,0.34,0.41,0.61,0.25,0.13,0.06,
稀释每股收益,0.22,0.34,0.41,0.61,0.25,0.13,0.06,
