报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),21356,20002,18202,16271,14985,10274,
营业收入(万元),21356,20002,18202,16271,14985,10274,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),17094,15745,14548,13219,12485,8310,
营业成本(万元),11348,10703,9812,9255,8774,5686,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),1744,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),135,123,84,48,45,42,
销售费用(万元),1019,1044,1019,836,927,548,
管理费用(万元),2695,3631,3340,2687,2345,1878,
财务费用(万元),-14,-13,102,322,303,183,
资产减值损失(万元),167,257,191,71,91,-26,
公允价值变动收益(万元),--,--,--,--,--,--,
投资收益(万元),330,--,37,--,7,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),7802,4459,3692,3052,2506,1963,
营业外收入(万元),716,744,307,161,97,106,
营业外支出(万元),8,16,6,21,3,23,
非流动资产处置损失(万元),--,--,1,17,0,--,
利润总额(万元),8510,5187,3993,3192,2600,2046,
所得税费用(万元),1085,713,570,461,375,273,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),7425,4474,3423,2731,2226,1774,
归属于母公司所有者的净利润(万元),7403,4474,3423,2731,2226,1775,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,
少数股东损益(万元),23,--,--,--,-0,-1,
基本每股收益,0.93,0.73,0.57,0.64,--,--,
稀释每股收益,0.93,0.73,0.57,0.64,--,--,
