报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),2897475,2370366,1937602,2717978,3456567,3427596,
营业收入(万元),2897475,2370366,1937602,2717978,3456567,3427596,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),2795320,2252743,1864684,2530499,3196506,3192863,
营业成本(万元),2539935,2033359,1645200,2258797,2915227,2931002,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),64048,52467,--,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),18914,21167,19799,59319,71971,64435,
销售费用(万元),24658,18729,16112,26533,30189,30506,
管理费用(万元),125270,102825,151585,158751,161610,151733,
财务费用(万元),23262,26085,24123,18004,10560,14355,
资产减值损失(万元),-768,-1889,7865,9094,6950,832,
公允价值变动收益(万元),--,--,--,--,--,--,
投资收益(万元),20643,13025,11378,9245,11935,8650,
对联营企业和合营企业的投资收益(万元),17829,10114,9076,6894,7743,7307,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),141189,150157,84297,196725,271996,243383,
营业外收入(万元),3721,3845,13249,74160,16672,15115,
营业外支出(万元),1545,1035,1119,2170,858,3614,
非流动资产处置损失(万元),--,--,702,924,539,3154,
利润总额(万元),143364,152967,96427,268714,287809,254884,
所得税费用(万元),31025,29145,31200,68189,65604,58384,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),112340,123823,65227,200525,222205,196501,
归属于母公司所有者的净利润(万元),106590,117691,61709,201042,218685,192670,
被合并方在合并前实现净利润(万元),--,--,--,-659,11056,8999,
少数股东损益(万元),5750,6131,3517,-517,3520,3831,
基本每股收益,0.13,0.14,0.07,0.34,0.36,0.32,
稀释每股收益,0.13,0.14,0.07,0.34,0.36,0.32,
