报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
营业总收入(万元),204984,179978,137994,175240,176956,211379,219066,111976,104502,70330,53405,46113,
营业收入(万元),204984,179978,137994,175240,176956,211379,219066,111976,104502,70330,53405,46113,
利息收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
营业总成本(万元),203470,185989,140846,179361,175776,201548,208647,105554,95398,63192,48875,42716,
营业成本(万元),174465,157686,118068,155552,153035,178284,190033,95497,90511,59906,46222,39433,
利息支出(万元),--,--,--,--,--,--,--,--,--,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,0,0,0,
研发费用(万元),6679,--,--,--,--,--,--,--,--,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,0,0,0,
营业税金及附加(万元),922,835,1175,610,653,707,592,228,301,329,103,163,
销售费用(万元),6077,4428,3728,2284,1629,2021,1499,2020,1086,540,242,1658,
管理费用(万元),8556,13209,13373,12264,11332,13074,11596,5884,2096,1630,1093,1084,
财务费用(万元),8953,3742,4024,5035,5867,4489,4282,732,863,669,883,416,
资产减值损失(万元),-2182,6090,478,3617,3259,2973,645,1193,542,117,333,-38,
公允价值变动收益(万元),-312,--,--,15,52,--,--,--,--,0,0,0,
投资收益(万元),563,4863,7016,8293,6396,1963,--,--,--,0,0,0,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,0,0,0,
营业利润(万元),6373,-525,4165,4187,7628,11794,10420,6422,9104,7138,4529,3397,
营业外收入(万元),2100,6231,751,618,795,181,378,440,218,76,148,2,
营业外支出(万元),2918,1180,721,633,557,636,516,316,171,156,11,243,
非流动资产处置损失(万元),--,--,16,68,144,234,1,41,--,0,0,8,
利润总额(万元),5554,4526,4194,4172,7866,11339,10281,6546,9150,7057,4667,3156,
所得税费用(万元),1495,940,1663,1822,1556,1902,1253,820,1471,1225,726,1149,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,0,0,0,
净利润(万元),4060,3586,2532,2350,6310,9437,9028,5727,7679,5833,3941,2006,
归属于母公司所有者的净利润(万元),4148,3752,2724,2683,6344,9545,9028,5727,7679,5833,3941,2076,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,0,0,0,
少数股东损益(万元),-88,-165,-192,-333,-33,-108,--,--,--,0,0,-70,
基本每股收益,0.05,0.04,0.03,0.03,0.12,0.19,0.28,0.36,1.21,0.97,0.66,0.48,
稀释每股收益,0.05,0.04,0.03,0.03,0.12,0.19,0.28,0.36,1.21,0.97,0.66,0.48,
