报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),30719,38050,38878,25583,9348,5947,
营业收入(万元),30719,38050,38878,25583,9348,5947,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),32063,30417,29924,20315,7610,5405,
营业成本(万元),19199,22613,21935,13682,4243,2814,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),3755,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),284,261,408,250,17,12,
销售费用(万元),3161,2549,2746,1835,1028,549,
管理费用(万元),2411,4421,4362,3999,2289,1989,
财务费用(万元),-1053,-165,-1,-29,-1,-1,
资产减值损失(万元),4307,738,475,578,35,42,
公允价值变动收益(万元),--,--,--,--,46,29,
投资收益(万元),42,89,--,430,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),1179,9272,8954,5697,1784,572,
营业外收入(万元),551,487,2370,1261,587,482,
营业外支出(万元),69,--,3,1,40,2,
非流动资产处置损失(万元),--,--,--,1,--,2,
利润总额(万元),1662,9759,11321,6958,2331,1052,
所得税费用(万元),114,1336,1552,900,240,117,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),1548,8423,9769,6058,2091,935,
归属于母公司所有者的净利润(万元),1201,8423,9769,6058,2091,935,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,
少数股东损益(万元),347,--,--,--,--,--,
基本每股收益,0.13,1.9,2.3,1.43,0.49,0.22,
稀释每股收益,0.13,1.9,2.3,1.43,0.49,0.22,
