报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,
营业总收入(万元),663034,456408,362917,383375,445669,381609,348598,413674,312789,259392,222845,175713,126053,115298,
营业收入(万元),663034,456408,362917,383375,445669,381609,348598,413674,312789,259392,222845,175713,126053,115298,
利息收入(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
营业总成本(万元),448633,364870,306282,337450,364250,328562,319807,331204,268911,230840,196853,153867,113325,106401,
营业成本(万元),395528,321687,268187,293978,314159,282932,272291,285092,221563,190059,164666,129625,98515,93441,
利息支出(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
研发费用(万元),307,--,--,--,--,--,--,--,--,0,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
营业税金及附加(万元),9612,6770,6778,4778,5234,4657,4061,4712,3289,3176,1079,748,478,361,
销售费用(万元),10890,9404,9813,10557,12900,12506,11014,11033,16862,17189,14226,10796,2585,1794,
管理费用(万元),32145,26225,20303,24352,26746,22513,23432,20782,14415,12170,8739,4831,5355,5317,
财务费用(万元),-1390,-222,1787,1938,3337,5389,6806,8723,8235,7484,7841,7591,6165,5347,
资产减值损失(万元),1540,1005,-587,1848,1875,565,2204,862,4546,763,302,276,227,142,
公允价值变动收益(万元),3622,-1189,15,493,--,--,--,--,--,0,--,--,--,--,
投资收益(万元),11427,6141,3411,3919,1597,991,188,-635,-418,-130,-27,--,--,--,
对联营企业和合营企业的投资收益(万元),1202,396,364,124,-225,991,188,-635,-418,-130,-27,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
营业利润(万元),230625,97285,60061,50337,83016,54038,28978,81834,43460,28422,25965,21846,12727,8898,
营业外收入(万元),247,110,809,1507,1126,3047,576,1227,698,857,1290,63,190,113,
营业外支出(万元),1544,977,433,543,1250,1567,294,572,390,128,163,23,24,2,
非流动资产处置损失(万元),--,--,267,211,465,906,4,28,6,37,57,--,--,--,
利润总额(万元),229328,96418,60437,51300,82891,55519,29260,82489,43769,29150,27092,21886,12893,9009,
所得税费用(万元),56928,24247,14969,13254,22133,15782,9180,21624,12671,6932,5831,5176,2151,290,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
净利润(万元),172400,72170,45467,38047,60758,39737,20080,60865,31098,22218,21261,16709,10742,8719,
归属于母公司所有者的净利润(万元),172311,72098,45423,38099,60822,40037,20178,60883,30800,21522,19481,14385,8187,6770,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,60,--,--,--,--,
少数股东损益(万元),89,73,44,-52,-64,-300,-98,-18,298,697,1780,2324,2555,1950,
基本每股收益,1.45,0.76,0.51,0.43,0.68,0.45,0.23,0.69,0.77,0.54,0.54,0.48,0.27,0.23,
稀释每股收益,1.45,0.76,0.51,0.43,0.68,0.45,0.23,0.69,0.76,0.54,0.54,0.48,0.27,0.23,
