报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),21128,25040,24488,24343,25054,25889,19537,16872,14915,11083,9822,
营业收入(万元),21128,25040,24488,24343,25054,25889,19537,16872,14915,11083,9822,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),20553,22612,21687,22547,23365,23261,17709,14787,12897,9988,9434,
营业成本(万元),14866,16967,16742,17032,17862,17619,13466,11499,10542,8491,8185,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),1217,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),266,276,296,257,168,226,103,96,66,66,27,
销售费用(万元),1910,1722,1508,1500,1587,1543,1044,1056,610,356,432,
管理费用(万元),1626,2703,2590,2830,2713,2967,2328,1764,1432,1001,646,
财务费用(万元),-226,517,10,247,573,700,592,342,177,92,50,
资产减值损失(万元),893,427,542,681,461,207,176,29,71,-18,94,
公允价值变动收益(万元),--,--,--,23,-55,32,9,-5,-4,1,--,
投资收益(万元),--,12,3,6,-4,23,-9,--,--,1,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),676,2570,2804,1825,1629,2683,1829,2080,2014,1096,388,
营业外收入(万元),162,376,357,846,844,818,692,490,134,201,--,
营业外支出(万元),4,2,42,22,61,131,75,6,3,1,4,
非流动资产处置损失(万元),--,--,42,19,58,124,68,--,--,--,--,
利润总额(万元),833,2944,3119,2649,2412,3370,2447,2564,2145,1296,385,
所得税费用(万元),15,480,438,446,454,570,398,390,359,176,132,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),819,2464,2682,2202,1959,2800,2049,2174,1786,1119,252,
归属于母公司所有者的净利润(万元),819,2464,2682,2202,1959,2800,2049,2174,1824,1129,251,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,178,9,3,
少数股东损益(万元),--,0,--,--,--,--,--,--,-38,-10,2,
基本每股收益,0.08,0.39,0.54,0.44,0.39,0.56,0.41,--,--,--,--,
稀释每股收益,0.08,0.39,0.54,0.44,0.39,0.56,0.41,--,--,--,--,
